date,BOND_value,SPY_value,VGK_value,SCHE_value,VONG_value,conservative_portfolio_value,conservative_portfolio_return
2020-06-01,625707.9472575168,317337.66333173565,19050.627537229884,0.0,43620.907898737496,1005717.1460252198,0.0036403117270247254
2020-06-02,624043.2203936194,319965.2804505165,19260.773528208294,0.0,43879.37089585427,1007148.6452681985,0.00142336167642787
2020-06-03,619953.4301352117,324223.5488349518,19795.686580357702,0.0,44231.61294715804,1008204.2784976793,0.0010481404452464815
2020-06-04,621714.3885876685,323371.86173760105,19791.868004902306,0.0,43845.05964768797,1008723.1779778597,0.0005146769273323137
2020-06-05,622736.8361522704,331659.6688527962,20147.204938560037,0.0,44748.53535272428,1019292.2452963509,0.010477668749198754
2020-06-08,624554.5154332427,335668.62057790667,20391.73774141569,0.0,45187.69133764793,1025802.565090213,0.0063870983262206416
2020-06-09,626088.1155228233,333165.695209252,20028.76038471739,0.0,45215.141053914434,1024497.7121707071,-0.0012720312503714526
2020-06-10,629894.1116191285,331306.5482331679,19940.879159101914,0.0,45485.048311087936,1026626.5873224861,0.0020779696494084288
2020-06-11,629950.8324476437,312207.1208443001,18771.70792249699,0.0,43001.05533733966,1003930.7165517804,-0.022107230662999022
2020-06-12,628303.5056717435,315946.0018021176,19127.04485615472,0.0,43499.67195094938,1006876.2242809652,0.00293397510467841
2020-06-15,630234.7691243908,318895.52482741565,19310.44445829646,0.0,43874.79534503197,1012315.5337551348,0.00540216298984908
2020-06-16,629894.1116191285,325033.5606140482,19520.590449274874,0.0,44826.30895070149,1019274.571633153,0.006874376265080029
2020-06-17,629666.8957708968,323683.4073003661,19581.723649988788,0.0,44860.60943286586,1017792.6361541175,-0.0014539119490256658
2020-06-18,630234.7691243908,323808.0322095649,19440.354554894642,0.0,44952.106094642666,1018435.261983493,0.0006313917064715291
2020-06-19,631938.9117385694,323453.44403053384,19337.190847133134,0.0,44819.44024146707,1019548.9868577034,0.0010935647220633449
2020-06-22,631938.9117385694,324022.92579126183,19761.857614254182,0.0,45340.95614119217,1021064.6512852776,0.0014866028480353677
2020-06-23,631143.5850124361,325514.6147687832,19732.297246159214,0.0,45636.002012883495,1022026.4990402621,0.0009420047533461595
2020-06-24,630916.5591837304,317211.133456105,19178.301133122182,0.0,44517.52924920863,1011823.5230221662,-0.009983083635969336
2020-06-25,631995.9175963736,320611.7993211118,19478.38324721906,0.0,45124.49895430721,1017210.5991190117,0.005324126168519072
2020-06-26,633415.6484849901,312996.8129814568,19151.37150501773,0.0,44037.92180634852,1009601.7547778132,-0.007480107214561382
2020-06-29,634324.7494023246,317597.10639156663,19370.663098736353,0.0,44427.65107638936,1015720.1699690169,0.006060226383570733
2020-06-30,633870.3652107426,321665.3460193101,19362.968685554384,0.0,45236.927853163215,1020135.6077687702,0.004347100638838253
2020-07-01,635768.5177609819,323918.587103539,19509.15926388205,0.0,45894.892061410355,1025091.1561898134,0.004857734974943018
2020-07-02,634154.9669558307,325702.4043544061,19693.82354418447,0.0,46144.78173231969,1025695.976586741,0.0005900162080958449
2020-07-06,634781.271313574,330730.3794386958,20043.921798061492,0.0,47087.03298765794,1032642.6055379893,0.006772600370691606
2020-07-07,635578.3082154414,327319.3198094732,19736.143634717755,0.0,46775.242394290646,1029409.014053923,-0.00313137523740048
2020-07-08,635521.3973674001,329822.84674647474,19990.060905787694,0.0,47343.79854513633,1032678.103564799,0.003175695439077142
2020-07-09,636830.7269114023,327945.1848334917,19701.51795736644,0.0,47582.2296013197,1032059.6593035801,-0.0005988741884659365
2020-07-10,636659.8993575154,331293.5810932459,19890.03353442207,0.0,47689.97574868348,1035533.4897338668,0.0033659201761948587
2020-07-13,636773.6735487165,328425.0024310692,19774.618972757395,0.0,46729.393580717515,1031702.6885332605,-0.003699350372135979
2020-07-14,638083.2406171261,332681.0316444356,20105.475467452372,0.0,47297.949731563196,1038167.6974605774,0.006266348822360879
2020-07-15,638310.8365044099,335737.4333126989,20344.00391215837,0.0,47511.15245654595,1041903.426185813,0.0035983865943560733
2020-07-16,638595.4857543794,334631.8175320303,20278.60058207917,0.0,47171.85831690247,1040677.7621853913,-0.0011763700642665187
2020-07-17,638140.2464749304,335601.84649140114,20401.709556925816,0.0,47346.08811488114,1041489.8906381386,0.0007803841710252168
2020-07-20,639620.3085630565,338314.0842243121,20567.141894435532,0.0,48485.49716365193,1046987.0318454561,0.005278151287622546
2020-07-21,639620.3085630565,339033.7939104465,20617.1547620859,0.0,48020.104432013104,1047291.361667602,0.00029067200728305487
2020-07-22,640474.2563129652,340963.6585877547,20744.11339762087,0.0,48352.52986242216,1050534.558160763,0.0030967471057881113
2020-07-23,641157.5190236315,336895.3855395475,20547.90177131838,0.0,47215.41397206348,1045816.2203065609,-0.004491368530001316
2020-07-24,641840.6392196531,334725.52851229126,20397.869712626838,0.0,46979.28325162685,1043943.320696198,-0.0017908496483386438
2020-07-27,640986.5489551,337166.6260230705,20628.6971998913,0.0,47680.799526367686,1046462.6717044296,0.002413302483272206
2020-07-28,641669.8591706477,335028.15081124404,20524.821803902247,0.0,47210.831243906556,1044433.6630297005,-0.001938921214862166
2020-07-29,643264.0279841454,339148.59320331266,20794.124629206344,0.0,47866.50947107619,1051073.2552877406,0.006357122039498453
2020-07-30,643264.0279841454,337938.5050530663,20505.58331684998,0.0,48013.22854544406,1049721.3448995058,-0.0012862189970428428
2020-07-31,643890.0948174814,340608.933785868,20070.851426165947,0.0,48749.14219636667,1053319.022225882,0.003427268906988301
2020-08-03,645660.3912094856,342976.9741629629,20467.1161591348,0.0,49418.57578534171,1058523.057316925,0.004940606768921496
2020-08-04,644711.7867528491,344301.6610832931,20536.36587777254,0.0,49496.51805068257,1059046.3317645974,0.0004943439295492791
2020-08-05,645111.2077965313,346440.1697155832,20667.167629736265,0.0,49778.50476202695,1061997.0499038775,0.002786203068531945
2020-08-06,645168.2611592171,348755.97390788933,20690.25250534707,0.0,50287.45314882679,1064901.9407212802,0.0027353096862798854
2020-08-07,645225.2670170214,349006.3600220532,20586.378745422906,0.0,49785.3842372633,1064603.390021761,-0.0002803551088629286
2020-08-10,645225.2670170214,350049.5129560357,20620.999514579547,0.0,49576.76065177017,1065472.540139407,0.0008164074300271995
2020-08-11,642372.4563680859,347159.9462426451,20701.794943152472,0.0,48827.08805037484,1059061.2856042583,-0.00601728744159824
2020-08-12,641060.324036075,352000.16516177554,21151.91729626534,0.0,49822.06759452258,1064034.4740886386,0.0046958457947434695
2020-08-13,640889.2114528992,351363.83953261375,21051.889924899715,0.0,50069.66051835249,1063374.601428765,-0.0006201609778091477
2020-08-14,640889.2114528992,351374.300137757,20836.44635580452,0.0,49977.95930253892,1063077.9172489997,-0.00027900250708146057
2020-08-17,641573.8043002475,352490.4433644963,21021.11063610694,0.0,50493.79075324243,1065579.149054093,0.0023528207711867033
2020-08-18,641402.5492024269,353251.9286302763,20998.027396561025,0.0,50858.3060467519,1066510.811276016,0.0008743247488935957
2020-08-19,641630.7626531703,351781.19428350514,20901.849685883724,0.0,50631.34078262913,1064945.1474051883,-0.0014680243784443991
2020-08-20,641916.1719812439,352876.44972042163,20859.527959285544,0.0,51206.77282004386,1066858.9224809948,0.001797064459582387
2020-08-21,643057.1442251973,354128.21318892244,20697.94855459393,0.0,51536.908680708104,1069420.2146494216,0.002400778691966643
2020-08-24,643114.1975878831,357716.6686395521,21005.720173678106,0.0,51791.38466844168,1073627.971069555,0.003934614628088751
2020-08-25,641459.7450797573,358968.39868758916,21024.95866073037,0.0,52119.21660469188,1073572.3190327687,-5.183549449705449e-05
2020-08-26,641630.7626531703,362567.2813228984,21213.47260172111,0.0,53235.6976580088,1078647.2142357987,0.004727110706060467
2020-08-27,640090.2743557716,363360.04814271705,20963.4033552746,0.0,53157.74821533332,1077571.4740690966,-0.0009973049135107992
2020-08-28,640889.2114528992,365707.0670481343,21128.830784589645,0.0,53485.583740250826,1081210.693025874,0.0033772413657491285
2020-08-31,641916.1719812439,364382.41354826785,20936.472091105257,0.0,53710.259434628795,1080945.3170552459,-0.00024544334637077725
2020-09-01,644834.565969388,367814.32754684956,20913.392123689126,0.0,54544.753776601334,1088107.039416528,0.006625425216506331
2020-09-02,644888.932455976,373134.3640635575,21228.85815595527,0.0,55152.29003178572,1094404.4447072744,0.00578748694992659
2020-09-03,644946.0808284248,360293.25271023787,20682.56136429488,0.0,52481.4279737873,1078403.322876745,-0.014620848725453994
2020-09-04,642659.4333572491,357351.5834939133,20771.049569984887,0.0,51587.34381110547,1072369.410232253,-0.005595228164167687
2020-09-08,643516.9914781521,347587.6279168249,20463.264862381584,0.0,49624.90262375541,1061192.7868811141,-0.010422363081690422
2020-09-09,642030.4687261415,354451.62301630684,20951.8609174692,0.0,51027.956705240955,1068461.9093651585,0.006849954667905944
2020-09-10,642887.979342163,348297.0775205983,20663.321241177724,0.0,50067.363771273056,1061915.7418752122,-0.006126720505961525
2020-09-11,643917.0300852939,348474.3396601505,20847.988793609926,0.0,49885.084678642466,1063124.4432176969,0.0011382271632496277
2020-09-14,643688.3415857356,353064.20588558086,20917.238512247666,0.0,50685.93158977334,1068355.7175733375,0.004920660407174315
2020-09-15,643231.0120915005,354848.023136448,21067.278751263657,0.0,51282.92075172891,1070429.234730941,0.0019408490294912095
2020-09-16,643345.4038461611,353439.7516363629,21048.041900276283,0.0,50626.23410904471,1068459.431491845,-0.0018401994033646618
2020-09-17,642659.4333572491,350331.1806242382,21090.36199080957,0.0,49987.93220899788,1064068.9081812948,-0.004109209185808704
2020-09-18,642830.9734843586,347764.2668315697,20921.083264741315,0.0,49365.689595170516,1060882.0131758403,-0.002995008106102426
2020-09-21,642316.2105883857,342443.7840848302,20398.37465460625,0.0,49448.34736935883,1054606.7166971809,-0.005915169076977533
2020-09-22,642544.8515830624,345931.3097350361,20222.00091717798,0.0,50217.538732262,1058915.7009675386,0.004085868411546567
2020-09-23,641744.4893394898,337908.79426082235,19927.972243177486,0.0,48897.28597165724,1048478.5418151469,-0.009856458963499404
2020-09-24,640772.6344736892,338809.5091784452,19939.580123578526,0.0,49002.90762797255,1048524.6314036855,4.3958542498057085e-05
2020-09-25,642087.5695937088,344287.1231815764,19997.611345259265,0.0,50086.65644674027,1056458.9605672848,0.007567136647021355
2020-09-28,642659.4333572491,350005.4313643937,20369.009527951108,0.0,50959.1655415447,1063993.0397911386,0.00713144523835374
2020-09-29,643231.0120915005,348099.2617958605,20349.667968810714,0.0,50825.997274945476,1062505.9391311172,-0.0013976601391240129
2020-09-30,642773.7301021469,350738.54265647836,20283.896524131058,0.0,51179.58866515841,1064975.7579479148,0.0023245223634396073
2020-10-01,644205.7913578064,352990.27981984,20442.516287435006,0.0,51873.00531777694,1069511.5927828583,0.004259096792666561
2020-10-02,642200.8687360949,349638.8422978876,20434.77770050098,0.0,50855.84780964345,1063130.336544127,-0.005966514324662331
2020-10-05,641226.8286457452,355839.0067265691,20802.31313398537,0.0,51838.56128892011,1069706.7097952198,0.006185857956485741
2020-10-06,640539.2429908621,350780.4519179789,20516.026319048688,0.0,50959.1655415447,1062794.8867694344,-0.006461418781890771
2020-10-07,641112.3418813215,356886.33721851616,20690.116711961124,0.0,51969.43998577452,1070658.2357975733,0.00739874563382692
2020-10-08,640195.6401829466,360049.24990464386,20883.556844338407,0.0,52189.87028672286,1073318.3172186518,0.0024845289861306075
2020-10-09,639966.4766345732,363264.56587787904,21084.732291519933,0.0,53000.38156505191,1077316.156369024,0.003724746970434678
2020-10-12,640940.3742102785,369108.6352656614,21227.87651702072,0.0,54141.527528801525,1085418.4135217622,0.00752077939687279
2020-10-13,642200.8687360949,366699.78850236867,20891.29215914265,0.0,54104.793930199885,1083896.7433278062,-0.0014019203792745571
2020-10-14,642659.0533181971,364395.58121097216,20833.2625735268,0.0,53647.87763075108,1081535.7747334472,-0.002178222795568452
2020-10-15,642544.4715440104,363945.37414424744,20512.157025581677,0.0,53370.053773488165,1080372.0564873277,-0.0010759868266090322
2020-10-16,642429.9372747053,363725.4340725293,20663.036565886705,0.0,53202.44147803211,1080020.8493911533,-0.0003250797667946337
2020-10-19,641742.4466295852,358195.55046414555,20566.318953795402,0.0,52407.98948592251,1072912.3055334487,-0.006581857990715645
2020-10-20,640310.1744522518,359630.3243919578,20728.80801056636,0.0,52573.305034299134,1073242.611889075,0.0003078596022458857
2020-10-21,640081.1059136414,358949.5829665168,20504.42007471254,0.0,52405.70350484501,1071940.8124597156,-0.0012129591342520119
2020-10-22,639278.9384845716,360918.58300683694,20512.157025581677,0.0,52362.065310335835,1073071.7438273262,0.0010550315413548894
2020-10-23,640367.5128442266,362143.87746807426,20701.726228427055,0.0,52593.97575801401,1075807.0922987417,0.0025490825633516234
2020-10-26,640596.6288877184,355451.5298702402,20210.39467284183,0.0,51749.020450828124,1068007.5738816285,-0.007249922846713663
2020-10-27,641971.6101779586,354226.16856807546,19951.184731849782,0.0,52026.837130756416,1068175.8006086403,0.00015751454495815942
2020-10-28,641455.944689237,342119.07085936086,19181.30331219701,0.0,50017.782743695854,1052774.1016044908,-0.014418693060986532
2020-10-29,640940.3742102785,345596.1693248872,19247.073120811776,0.0,50704.29838907416,1056487.9150450516,0.0035276451376422546
2020-10-30,638591.7328687406,341993.4099157869,19185.169333534242,0.0,49650.4001050044,1049420.712223066,-0.006689336168775983
2020-11-02,640138.4709083498,345826.60342221236,19459.85154019967,0.0,49737.64778468427,1055162.5736554463,0.005471458077301428
2020-11-03,639510.0972379681,351932.52214321337,20036.301007799615,0.0,50658.38139082211,1062137.3017798031,0.006610098100991113
2020-11-04,643298.8965671691,359797.92801749596,20314.84923580227,0.0,52890.17000324505,1076301.8438237123,0.013335886066870861
2020-11-05,643241.6056800757,366814.9888407994,20810.051720919397,0.0,54029.01921991524,1084895.6654617097,0.007984583216420704
2020-11-06,643987.8123587342,366731.2037382621,20879.692459066067,0.0,54123.160729500705,1085721.8692855632,0.0007615514101089182
2020-11-09,640371.1232152209,371339.4177982728,21490.95247935,0.0,53211.610523013274,1086413.104015857,0.0006366591203956773
2020-11-10,641117.4249036424,370794.86476247647,21804.32271249088,0.0,52428.656620970076,1086145.2689995798,-0.0002465314669779506
2020-11-11,640945.3622228364,373549.34596152505,21993.88864320648,0.0,53445.828483772806,1089934.4253113407,0.0034886275527867827
2020-11-12,642839.6668776738,369925.53166028333,21695.99721999854,0.0,53096.81264438218,1087558.0084023378,-0.0021803301683256393
2020-11-13,643930.4739667594,375046.91694066057,22036.44759921384,0.0,53510.11586999299,1094523.9543766268,0.006405125906361775
2020-11-16,643930.4739667594,379728.4889185289,22268.5724859368,0.0,53790.23647433533,1099717.7718455605,0.004745275284442574
2020-11-17,644159.8275346587,377686.29806266964,22264.701556404892,0.0,53746.60186849347,1097857.4290222267,-0.0016916547781270497
2020-11-18,644848.9808506315,373140.7807925911,22140.90707036895,0.0,53220.8010999983,1093351.46981359,-0.004104320915922499
2020-11-19,646341.3942079485,374711.8099509754,22295.654268076105,0.0,53627.21049570351,1096976.0689227034,0.0033151271198559318
2020-11-20,646685.8996086125,372145.8870082152,22284.048023739957,0.0,53257.54546460188,1094373.3801051695,-0.002372603096154946
2020-11-23,646915.4907009194,374376.6695408265,22260.83553506766,0.0,53308.05236834548,1096861.0481451591,0.0022731437781779995
2020-11-24,645824.8261264784,380409.2303439699,22605.156843814868,0.0,53778.75632760549,1102617.9696418687,0.005248542198161621
2020-11-25,645824.8261264784,379822.70120574563,22609.02613728188,0.0,54058.873343280524,1102315.4268127864,-0.00027438590464889945
2020-11-27,646513.7419180436,380880.5925642271,22713.479064177427,0.0,54508.90657882566,1104616.7201252738,0.002087690380185858
2020-11-30,646972.8765977758,379194.3296469484,22330.471365019657,0.0,54644.37518117163,1103142.0527909156,-0.0013350036329261572
2020-12-01,648002.3339826923,383341.70893277245,22895.312952218563,0.0,55172.4655194116,1109411.821387095,0.005683555060127521
2020-12-02,646397.6399876487,384148.2449836423,22875.96975701328,0.0,55076.03444008133,1108497.8891683856,-0.000823798882516491
2020-12-03,647720.84095705,384043.5052503548,22945.607223030165,0.0,55032.41060024139,1109742.3640306764,0.0011226677781266403
2020-12-04,646397.6399876487,387353.1003517342,23150.647055484034,0.0,55374.5254323918,1112275.9128272587,0.0022830062892977843
2020-12-07,647088.1234403035,386557.05832647136,23015.244689047053,0.0,55569.70228146833,1112230.1287372902,-4.116252940533638e-05
2020-12-08,647318.1895814254,387688.20734141936,23096.483491205418,0.0,55762.56085146156,1113865.4412655116,0.0014703005124290236
2020-12-09,646052.6595381696,384211.0420349656,23084.87724686927,0.0,54789.030771835314,1108137.6095918398,-0.00514230127039772
2020-12-10,647375.5754782818,384085.41451185534,23061.668030326753,0.0,55050.7738108749,1109573.431831339,0.001295707525013956
2020-12-11,648123.3023131484,383635.040342812,22906.91756048982,0.0,54867.09146319745,1109532.3516796478,-3.702337358901797e-05
2020-12-14,649101.2378037815,381917.3956101035,22933.997706564238,0.0,55131.14201531841,1109083.7731357676,-0.000404295145789324
2020-12-15,648928.7000741604,387080.72357244487,23247.36630364023,0.0,55732.717494098215,1114989.5074443438,0.005324876669936973
2020-12-16,648986.3234954242,387688.20734141936,23359.562725664477,0.0,56008.24101561438,1116042.3345781227,0.0009442484675861174
2020-12-17,649504.0316940504,389856.15940224373,23552.999585911977,0.0,56685.842411390644,1119599.0330935968,0.0031868849462763915
2020-12-18,649216.4371414277,390029.72657532746,23737.70220248692,0.0,56478.99880488407,1119462.864724126,-0.00012162244289781743
2020-12-21,649504.0316940504,386911.0478781563,23415.691910657115,0.0,56476.694880470015,1116307.4663633339,-0.0028186717578788656
2020-12-22,650424.2962585381,386259.0146310478,23210.48122067456,0.0,56729.911245977215,1116623.7033562376,0.0002832884330101759
2020-12-23,649446.5982923126,386606.15298767085,23519.954347245286,0.0,56416.85026438161,1115989.5558916104,-0.0005679151022148776
2020-12-24,650366.8153519188,388110.1741163036,23578.71198173759,0.0,56628.62469977434,1118684.3261497344,0.002414691288012083
2020-12-28,650424.2962585381,391444.40009944205,23739.32447207867,0.0,57137.372121204724,1122745.3929512633,0.003630216949142673
2020-12-29,650826.9001292811,390697.5864172336,23911.690452596085,0.0,57017.65776835673,1122453.8347674673,-0.00025968326000391784
2020-12-30,652374.6357714019,391254.97291109705,23880.349993545726,0.0,56920.982659649264,1124430.9413356942,0.0017614145962951966
2020-12-31,651979.8911082549,393242.9557748082,23598.29895061162,0.0,57045.2833293215,1125866.4291629964,0.0012766349399786492
2021-01-04,651576.3371398819,387889.36511252885,23903.86024602817,0.0,56290.23849296069,1119659.8009913997,-0.005512757118276368
2021-01-05,650769.5142324248,390560.796459242,24119.313631512705,0.0,56587.18635832718,1122036.8106815068,0.002122974932209143
2021-01-06,648694.2634839402,392895.7839977214,24405.28141379566,0.0,55903.50217145773,1121898.8310669148,-0.00012297244910186578
2021-01-07,646965.0857972092,398733.2361336879,24479.712549942928,0.0,57229.43938108408,1127407.4738619241,0.004910106546568649
2021-01-08,646273.4147225168,401005.0924162068,24593.31435170847,0.0,57821.04913073955,1129692.8706211715,0.002027125783917949
2021-01-11,644659.3888685507,398302.01189035416,24205.494985706522,0.0,57128.15642354851,1124295.05216816,-0.004778129165357581
2021-01-12,645062.9428369236,398386.09777706483,24319.101695666737,0.0,56973.919091162825,1124742.061400818,0.0003975906785287364
