date,BOND_value,SPY_value,VGK_value,SCHE_value,VONG_value,balanced_portfolio_value,balanced_portfolio_return
2020-07-10,333488.5187110795,448849.3679327848,79560.13413768828,53120.926948954155,143069.92724605044,1058088.8749765572,0.004942487403516438
2020-07-13,333548.11471599434,444962.90651951317,79098.47589102958,52760.379045040114,140188.18074215256,1050558.0569137298,-0.007117377604971331
2020-07-14,334234.07841849467,450729.13964729983,80421.90186980949,52760.379045040114,141893.8491946896,1060039.3481753338,0.009025004567056127
2020-07-15,334353.29531183373,454870.0709397856,81376.01564863347,52840.49942432973,142533.45736963785,1065973.3386942204,0.005597896464033081
2020-07-16,334502.39729991305,453372.1398821056,81114.40232831668,52119.40361650164,141515.5749507074,1062623.9180775443,-0.003142124193067586
2020-07-17,334263.9386297255,454686.3726657693,81606.83822770327,52319.706630429275,142038.26434464342,1064915.1204982707,0.0021561743357627616
2020-07-20,335039.2092473153,458361.01733616483,82268.56757774213,53060.83563163515,145456.4914909558,1074186.1212838134,0.008705858905641906
2020-07-21,335039.2092473153,459336.1078786695,82468.6190483436,53521.53297680942,144060.3132960393,1074425.7824471772,0.00022310953252446808
2020-07-22,335486.5152115532,461950.76324792573,82976.45359048348,53261.14277696996,145057.58958726647,1078732.4644141989,0.00400835687059975
2020-07-23,335844.4147266641,456438.9094406773,82191.60708527351,52880.557548270954,141646.24191619045,1069001.7307170762,-0.009020525494620069
2020-07-24,336202.2395912469,453499.103145685,81591.47885050735,52780.40397560355,140937.84975488056,1065011.0753179232,-0.003733067294920178
2020-07-27,335754.85897648096,456806.39654738584,82514.7887995652,53561.59110075065,143042.39857910306,1071680.0340032857,0.006261867918483155
2020-07-28,336112.7833751012,453909.1075507177,82099.28721560899,53020.76511347241,141632.49373171967,1066774.43698662,-0.004577482887630824
2020-07-29,336947.82418217143,459491.6424044881,83176.49851682538,53821.99782621881,143599.52841322857,1077037.4913429325,0.009620641440662103
2020-07-30,336947.82418217143,457852.16813641245,82022.33326739992,53221.08052162156,144039.68563633217,1074083.0917439375,-0.0027430796260501378
2020-07-31,337275.76395201404,461470.16835504695,80283.40570466379,52860.52435489317,146247.4265891,1078137.288955718,0.0037745657137178146
2020-08-03,338203.0620621115,464678.4811240143,81868.4646365392,53221.08052162156,148255.72735602513,1086226.8157003117,0.007503243629045642
2020-08-04,337706.17401339713,466473.21824188094,82145.46351109016,53862.05181875286,148489.55415204773,1088676.461737169,0.0022551883284873675
2020-08-05,337915.3945600878,469370.552517887,82668.67051894506,54362.8155506827,149335.51428608084,1093652.9474336836,0.004571133731112065
2020-08-06,337945.279654828,472508.0936816565,82761.01002138828,54503.02724729133,150862.35944648038,1098579.7700516444,0.00450492327526919
2020-08-07,337975.1398660589,472847.32648149144,82345.51498169162,53301.20090091118,149356.1527117899,1095825.334941943,-0.00250726909851251
2020-08-10,337975.1398660589,474260.63045656454,82483.99805831819,53321.234094288964,148730.28195531052,1096771.284430541,0.0008632301685636001
2020-08-11,336480.8104785212,470345.7336190675,82807.17977260989,53140.95601092477,146481.26415112452,1089255.9440322479,-0.006852240302950063
2020-08-12,335793.5030665155,476903.4495740185,84607.66918506136,53821.99782621881,149466.20278356774,1100592.8224353818,0.01040791052391854
2020-08-13,335703.8726658043,476041.3309796702,84207.55969959886,53601.65335609904,150208.9815550575,1099763.39825623,-0.0007536158352519085
2020-08-14,335703.8726658043,476055.50341244496,83345.78542321808,53621.68654947683,149933.87790761676,1098660.7259585608,-0.0010026450229363437
2020-08-17,336062.46891917725,477567.6974615757,84084.44254442776,54202.57066069629,151481.3722597273,1103398.5518456043,0.004312364841211336
2020-08-18,335972.76386793796,478599.3871765034,83992.1095862441,54362.8155506827,152574.9181402557,1105501.9943216238,0.0019063306477076214
2020-08-19,336092.30424689874,476606.77935184573,83607.3987435349,53761.902377492625,151894.0223478874,1101962.4070676593,-0.003201791830449441
2020-08-20,336241.80437112774,478090.6738147648,83438.11183714218,53681.781998203005,153620.31846013156,1105072.6904813694,0.0028224950268371796
2020-08-21,336839.4564989129,479786.6114172498,82791.79421837573,53942.17219804248,154610.72604212433,1107970.7603747053,0.0026225151687293558
2020-08-24,336869.3415936531,484648.3897697158,84022.88069471242,54583.1558893953,155374.15400532505,1115497.9219528018,0.006793646409541276
2020-08-25,336002.72361320624,486344.28209286276,84099.83464292149,55144.006807236976,156357.64981407564,1117948.4969703031,0.0021968440902260244
2020-08-26,336092.30424689874,491220.1875987656,84853.89040688444,55123.97361385919,159707.0929740264,1126997.4488404344,0.008094247538821708
2020-08-27,335285.3818054042,492294.2587740037,83853.6134210984,54783.454771915756,159473.24464599995,1125689.953418422,-0.0011601582801785693
2020-08-28,335703.8726658043,495474.0908394078,84515.32313835858,55504.558842558195,160456.75122075249,1131654.5967068812,0.005298655522638418
2020-08-31,336241.80437112774,493679.3990008791,83745.88836442103,54322.76155814865,161130.77830388639,1129120.6315984628,-0.0022391683078849534
2020-09-01,337770.4869363461,498329.0889344414,83653.5684947565,55344.31395257178,163634.261329804,1138731.7196479198,0.00851201171999727
2020-09-02,337798.96461979696,505536.88034417474,84915.43262382108,55264.19357328216,165456.87009535718,1148972.3412564322,0.008993006369997891
2020-09-03,337828.89948155585,488139.2456074191,82730.24545717952,54182.54159872568,157444.2839213619,1120325.2160662422,-0.02493282402156316
2020-09-04,336631.1317585591,484153.75828207604,83084.19827993955,54222.60385407408,154762.0314333164,1112853.7236079653,-0.006669038910425806
2020-09-08,337080.32886950823,470925.17330666597,81853.05944952634,53160.989204302554,148874.70787126626,1091894.2587012693,-0.018833980119816296
2020-09-09,336301.6740946456,480224.7795704802,83807.4436698768,53882.08088072347,153083.87011572288,1107299.848331449,0.014109049028707021
2020-09-10,336750.84632208536,471886.3630924236,82653.2849647109,53080.86469360576,150202.0913138192,1094573.4503866448,-0.01149318133112831
2020-09-11,337289.87290182064,472126.52470084914,83391.9551744397,53561.59110075065,149655.2540359274,1096025.1979137876,0.0013263134846088764
2020-09-14,337170.0836877663,478345.0531353031,83668.95404899066,54402.8778060311,152057.79476932003,1105644.7634474111,0.008776774066813209
2020-09-15,336930.5301431669,480761.8377977683,84269.11500505463,54963.73285527995,153848.76225518674,1110773.9780564564,0.004639116268277954
2020-09-16,336990.44963370345,478853.85705571756,84192.16760110513,54843.54608923476,151878.70232713412,1106758.722706895,-0.0036148266243929417
2020-09-17,336631.1317585591,474642.2447167098,84361.44796323829,54643.2472067143,149963.79662699366,1100241.8682722151,-0.005888234084788668
2020-09-18,336720.98611085454,471164.4905459977,83684.33305896526,54222.60385407408,148097.06878551154,1093889.4823554032,-0.005773626781525265
2020-09-21,336451.34840344015,463956.09456654417,81593.498618425,53741.87331552202,148345.04210807648,1084087.8570120079,-0.008960343345006061
2020-09-22,336571.1127339851,468681.129318436,80888.00366871191,53321.234094288964,150652.61619678602,1090114.0960122081,0.005558810534793679
2020-09-23,336151.8753683042,457811.91480498516,79711.88897270994,52540.03870632752,146691.85791497174,1072907.5757672985,-0.015784146180526926
2020-09-24,335642.80853383726,459032.23824176454,79758.3204943141,52339.73156099271,147008.72288391765,1073781.8217148262,0.0008148380785757414
2020-09-25,336331.5840728951,466453.52172987774,79990.44538103706,52259.60705029592,150259.96934022082,1085295.1275743267,0.010722202245064816
2020-09-28,336631.1317585591,474200.9070098237,81476.03811180443,52800.437168981334,152877.4966246341,1097986.0106738026,0.01169348574137663
2020-09-29,336930.5301431669,471618.35469116585,81398.67187524286,52780.40397560355,152477.99182483644,1095205.9525100156,-0.002531961369964031
2020-09-30,336691.0014820769,475194.1545668417,81135.58609652423,53601.65335609904,153538.76599547523,1100161.1614970171,0.00452445403135826
2020-10-01,337441.12880647,478244.8952397832,81770.06514974002,54142.47934337729,155619.01595333082,1107217.5844927013,0.006413990279462656
2020-10-02,336390.9312427164,473704.2379519768,81739.11080200392,53521.53297680942,152567.54342893037,1097923.356402437,-0.00839422008865831
2020-10-05,335880.7197668189,482104.4607263194,83209.25253594149,54142.47934337729,155515.68386676032,1110852.5962392173,0.011776085973018713
2020-10-06,335520.55585235637,475250.93485661654,82064.10527619475,54322.76155814865,152877.4966246341,1100035.8541679503,-0.009737333385083646
2020-10-07,335820.75050926366,483523.4246186348,82760.4668478445,54763.429841352314,155908.31995732358,1112776.3917744188,0.01158192940547842
2020-10-08,335340.5734291625,487808.6611611304,83534.22737735363,55204.08986174164,156569.61086016858,1118457.1626895568,0.005105042627728373
2020-10-09,335220.53538001457,492164.89570551354,84338.92916607973,55644.77053916682,159001.14469515573,1126370.2754859305,0.007075025365607113
2020-10-12,335730.67220538395,500082.66713412193,84911.50606808288,56165.56333306728,162424.58258640458,1139314.9913270606,0.011492416057895083
2020-10-13,336390.9312427164,496819.0682935317,83565.1686365706,55985.289381110255,162314.38179059964,1135074.8393445285,-0.0037216678572737916
2020-10-14,336630.9326904842,493697.2390600268,83333.0502941072,55644.77053916682,160943.63289225323,1130249.6254760383,-0.004251009449981802
2020-10-15,336570.91366591025,493087.28109865787,82048.62810232671,55204.08986174164,160110.1613204645,1127021.074049101,-0.002856494135600851
2020-10-16,336510.9195248456,492789.2977756849,82652.14626354682,55484.52978058758,159607.32443409634,1127044.2177787612,2.053531224310845e-05
2020-10-19,336150.8053774018,485297.19740303594,82265.27581518161,55304.251697223386,157223.96845776754,1116241.4987506103,-0.009585000178113257
2020-10-20,335400.56757022714,487241.0846600719,82915.23204226544,55905.169001820635,157719.91510289742,1119181.9683772826,0.0026342593694674843
2020-10-21,335280.5792880979,486318.7898256034,82017.68029885016,56005.31431167369,157217.11051453504,1116839.4742387603,-0.002093041350477387
2020-10-22,334860.39634906134,488986.4672995856,82048.62810232671,56005.31431167369,157086.19593100753,1118987.001993655,0.0019228616147888289
2020-10-23,335430.60196602345,490646.54366642324,82806.90491370822,56265.71690573468,157781.92727404204,1122931.6947259316,0.003525235525746462
2020-10-26,335550.61513166205,481579.49208226096,80841.57869136732,55564.64189706286,155247.0613524844,1108783.3891548375,-0.012599435600174513
2020-10-27,336270.84342654975,479919.32515674736,79804.73892739913,55885.13167703568,156080.51139226925,1107960.5505800012,-0.0007421093992610039
2020-10-28,336000.7329324575,463516.1605191341,76725.21324878804,54523.06044066911,150053.34823108758,1080818.5153721364,-0.024497293873555703
2020-10-29,335730.67220538395,468227.06811758917,76988.2924832471,55043.8491031624,152112.89516722248,1088102.7770766052,0.006739578940281987
2020-10-30,334500.43150267366,463345.9102084855,76740.67733413697,54563.12269601751,148951.20031501324,1078101.3420563268,-0.009191627143117165
2020-11-02,335310.62761865946,468539.2691526748,77839.40616079868,55284.2185038456,149212.9433540528,1086186.4647900313,0.007499408838767652
2020-11-03,334981.4795056024,476811.80419403105,80145.20403119846,55304.251697223386,151975.14417246633,1099217.8836005216,0.011997404895861319
2020-11-04,336966.08867804095,487468.16053983325,81259.39694320908,57066.92896144522,158670.51000973515,1121431.0851322636,0.02020818789718204
2020-11-05,336936.07916575397,496975.1461714056,83240.20688367759,58008.36923939307,162087.0576597457,1137246.859119976,0.014103206338218266
2020-11-06,337326.9493307656,496861.6308711939,83518.76983626427,58348.8880813365,162369.48218850212,1138425.7203080624,0.001036592168738748
2020-11-09,335432.49311273475,503105.01766217605,85963.8099174,58729.465047221165,159634.83156903982,1142865.6173085717,0.0039000322298654577
2020-11-10,335823.41304476507,502367.23612980684,87217.29084996352,57988.34017742246,157285.96986291022,1140682.2500648682,-0.0019104321721089557
2020-11-11,335733.28497386666,506099.11388335656,87975.55457282592,58228.70131529132,160337.48545131844,1148374.140196659,0.006743236454633372
2020-11-12,336725.53979306726,501189.4299913517,86783.98887999415,57868.157542784444,159290.43793314655,1141857.554140344,-0.005674619297155958
2020-11-13,337296.9149349692,508128.0810163789,88145.79039685536,58469.07071597452,160530.34760997898,1152570.2046741568,0.009381774893872707
2020-11-16,337296.9149349692,514470.85595413594,89074.2899437472,59250.261972528795,161370.709423006,1161463.0322283872,0.007715649353216225
2020-11-17,337417.0525181546,511704.01673006854,89058.80622561957,59130.07933789078,161239.80560548042,1158549.760417214,-0.002508277689720284
2020-11-18,337778.037588426,505545.5739770589,88563.6282814758,58989.86764128215,159662.4032999949,1150539.5107882377,-0.006914031578662216
2020-11-19,338559.7779184492,507674.06509486993,89182.61707230442,59130.07933789078,160881.63148711054,1155428.170910625,0.0042490154197643015
2020-11-20,338740.2331283209,504197.65336596896,89136.19209495983,59470.59817983421,159772.63639380565,1151317.3131628896,-0.003557865258292603
2020-11-23,338860.4951290531,507220.0038940231,89043.34214027064,59570.751752501616,159924.15710503643,1154618.750020885,0.0028675299331037962
2020-11-24,338289.19463767915,515393.1507886044,90420.62737525947,60311.88488511466,161336.2689828165,1165751.1266694742,0.00964160390465496
2020-11-25,338289.19463767915,514598.49840778444,90436.10454912751,60011.415904298105,162176.62002984158,1165511.8335287308,-0.0002052694912910713
2020-11-27,338650.0552904038,516031.7705708884,90853.91625670971,60492.15057425734,163526.71973647698,1169554.6124287362,0.0034686725468633384
2020-11-30,338890.55440835876,513747.1562958656,89321.88546007863,58989.86764128215,163933.12554351488,1164882.5893491001,-0.003994702795394822
2020-12-01,339429.7939909341,519366.18629601435,91581.25180887425,60151.63586372108,165517.3965582348,1176046.2645177785,0.009583519636014337
2020-12-02,338589.2399935303,520458.91255848313,91503.87902805312,60051.482291053675,165228.10332024397,1175831.6171913643,-0.00018251605645991376
2020-12-03,339282.34526321664,520317.007113384,91782.42889212066,60632.37053368031,165097.23180072417,1177111.3836031258,0.001088392583640907
2020-12-04,338589.2399935303,524800.9746700915,92602.58822193614,61133.134265610155,166123.5762971754,1183249.5134483436,0.005214570116915507
2020-12-07,338950.92180206376,523722.46611973544,92060.97875618821,61093.067878854585,166709.106844405,1182536.541401247,-0.0006025542702474684
2020-12-08,339071.4326378895,525254.9905916004,92385.93396482167,61293.375024189394,167287.6825543847,1185293.4147728856,0.0023313219296985377
2020-12-09,338408.53594856506,520543.9924344695,92339.50898747708,60632.37053368031,164367.09231550596,1176291.5002196978,-0.007594671868579206
2020-12-10,339101.4919171952,520373.78740315884,92246.67212130701,62592.40839059051,165152.3214326247,1179466.6812648764,0.002699314791091867
2020-12-11,339493.1583545063,519763.6030451002,91627.67024195928,60987.15925599637,164601.27438959238,1176472.8652871544,-0.0025382793980338603
2020-12-14,340005.41027817124,517436.47147175315,91735.99082625695,60722.08817183085,165393.42604595522,1175293.3867939673,-0.0010025547787702038
2020-12-15,339915.03337217926,524431.9480658931,92989.46521456091,61313.39995475284,167198.15248229465,1185847.9990896808,0.008980406436647215
2020-12-16,339945.2170690318,525254.9905916004,93438.2509026579,61700.818530914585,168024.72304684314,1188364.0001410479,0.002121689333960619
2020-12-17,340216.39755402645,528192.2159643302,94211.99834364791,62169.79108465469,170057.52723417195,1194847.9301808313,0.005456181808784155
2020-12-18,340065.7527883669,528427.3714891534,94950.80880994767,62088.23710707633,169436.9964146522,1194969.1666091965,0.00010146599019233982
2020-12-21,340216.39755402645,524202.06486717955,93662.76764262846,61191.05659416378,169430.08464141004,1188702.3712994084,-0.005244315489386642
2020-12-22,340698.44089732954,523318.66498400026,92841.92488269824,60783.25365501462,170189.73373793165,1187832.0181569743,-0.000732187605113177
2020-12-23,340186.3133912114,523788.98146716703,94079.81738898114,61394.966326552705,169250.55079314482,1188700.629367057,0.0007312576162330497
2020-12-24,340668.3318510051,525826.6875124114,94314.84792695036,60905.59701560367,169885.874099323,1191601.3384052934,0.0024402351328618455
2020-12-28,340698.44089732954,530344.0259411796,94957.29788831469,61007.543618983786,171412.1163636142,1198419.4247094218,0.005721784697936716
2020-12-29,340909.3286391473,529332.2138556069,95646.76181038434,61741.59965111093,171052.9733050702,1198682.8772613197,0.0002198333458769408
2020-12-30,341720.0473088296,530087.3826537444,95521.3999741829,62557.209660816436,170762.9479789478,1200648.9875765212,0.001640225578005694
2020-12-31,341513.2762948002,532780.7787916756,94393.19580244648,62496.03178341115,171135.84998796452,1202319.132660298,0.0013910352659753933
2021-01-04,341301.89088279527,525527.5269266521,95615.44098411268,62761.10699898384,168870.71547888208,1194076.681271426,-0.006855460555330595
2021-01-05,340879.2693598416,529146.8855254247,96477.25452605082,64168.0329230185,169761.55907498155,1200433.0014093174,0.005323209336207224
2021-01-06,339792.23325349245,532310.4170291709,97621.12565518264,63576.72114009652,167710.5065143732,1201011.0035923156,0.0004814947459121921
2021-01-07,338886.47351282387,540219.2231488675,97918.85019977171,64106.867439834736,171688.31814325225,1212819.7324445501,0.00983232361478259
2021-01-08,338524.16961655644,543297.221983248,98373.25740683389,65534.16946404247,173463.14739221864,1219191.9658628996,0.0052540647615499925
2021-01-11,337678.72750257415,539634.9838514476,96821.97994282609,64738.960342953076,171384.46927064555,1210259.1209104464,-0.0073268568056309435
2021-01-12,337890.11291457905,539748.9066657007,97276.40678266695,65391.441740466,170921.75727348847,1211228.6253769011,0.0008010718115682991
2021-01-13,339188.4100153863,541202.4186928632,96978.68223807788,65656.52521885304,171667.6258875335,1214693.6620527138,0.002860761877002682
2021-01-14,339067.65034446697,539307.2067241111,97668.13961588797,66268.22549616962,170169.01995020904,1212480.2421308446,-0.0018222042240088054
2021-01-15,339399.8203109006,535374.1981514387,95975.83335828333,65574.95884705316,169181.4868907329,1205506.2975584087,-0.005751800590316991
2021-01-19,339973.48473566363,539578.022444321,96837.64035596192,66777.97917010607,171073.6870927928,1214240.8137988453,0.007245516890394654
2021-01-20,340124.3783364168,547044.9022257383,97448.75640253545,68062.56586495884,174809.82351023878,1227490.426339888,0.010911849108077964
2021-01-21,339973.48473566363,547543.6994124682,97809.15532096567,68042.16910774991,175845.70668440426,1229214.2152612517,0.0014043196463076058
2021-01-22,340033.82724585925,545605.6531900264,97104.03098576018,67348.90659004064,175755.92899426972,1225848.3470059563,-0.002738227571326912
2021-01-25,340637.7002509841,547757.5084462137,96477.25452605082,67797.49478079332,177137.0886164871,1229807.046620529,0.0032293551027264833
2021-01-26,340698.0178776704,546902.5892665976,96868.9939035314,67471.25408203686,176936.83021449734,1228877.6853443338,-0.00075569682150467
2021-01-27,340818.7526650804,533535.9475898133,94565.57159935324,65636.12433023693,172579.1940373575,1207135.5902218414,-0.017692643769017802
2021-01-28,340547.09939340793,538124.3745791448,95380.3842691052,66105.1010153842,173269.75769946328,1213426.7169565053,0.005211615650821733
2021-01-29,339943.2015047737,527351.423938151,93547.04921790372,64514.66211616956,169975.6625554595,1195331.9993324575,-0.014912081109795139
2021-02-01,341540.4630217855,536129.5027875901,94769.27476679122,66268.22549616962,173684.15187993684,1212391.6179522735,0.014271866418152479
2021-02-02,340336.58490423055,543710.4865006122,95772.11055806665,67206.17886646416,176301.47461031337,1223326.835439687,0.009019542304229189
2021-02-03,339670.9012618578,544138.0592887651,95866.13847947729,67532.40717099911,175824.97136467777,1223032.477565777,-0.00024062079354625343
2021-02-04,339912.94315739314,550322.5376610893,95944.49944349253,67695.5481774132,177779.35599391328,1231654.8844333014,0.007050022812710388
2021-02-05,339852.50111316005,552488.5653500514,96571.26935894233,68164.51659974614,178704.7476902216,1235781.6001121213,0.003350545457966314
2021-02-08,339731.4428401284,556478.4900505124,96837.64035596192,68511.1457928972,179554.17447687773,1241112.8935163775,0.004314106476235313
2021-02-09,339973.509619173,556107.969228162,97401.74898608969,69204.4041791993,179623.22761328772,1242310.8596259118,0.0009652354075060376
2021-02-10,340518.0603379859,555865.6794908533,96963.00219216336,69469.48765758633,179125.9998139276,1241942.2294925165,-0.00029672938181213304
2021-02-11,340124.7267055478,556763.5234828349,97730.80744546956,70162.76256951713,179837.32032776377,1244619.1405311332,0.0021554231549969494
2021-02-12,339307.875743819,559513.7904692169,98326.25653464769,70285.101798699,180942.2781703431,1248375.3027167255,0.003017920955312725
2021-02-16,337704.3575172139,559029.3015532753,99266.42449634153,70468.61890528617,180003.08445955435,1246471.7869316712,-0.001524794491617909
2021-02-17,338188.4164247751,559157.5326383171,98232.23515749662,70611.34249745548,179637.04039377012,1245826.5671118146,-0.0005176369225691202
2021-02-18,338279.16658340744,556777.7864742855,97950.18411456251,69551.05816079339,178794.52538035612,1241352.720713405,-0.0035910667796893447
2021-02-19,337220.2239591247,555794.5456509519,98153.88728200049,69979.24546292996,177931.30734522146,1239079.2097002286,-0.0018314786565012398
2021-02-22,336373.1395335247,551519.5422388305,97856.17582593055,67940.2225043698,173912.03584289138,1227601.115945547,-0.009263405975037386
2021-02-23,336373.1395335247,552189.2236469402,97903.18324237631,68327.63694912437,173718.65691613796,1228511.8402881036,0.0007418731791029032
2021-02-24,336100.8890576276,558274.0874757998,98702.31586621374,67899.44551558062,174823.6147587173,1235800.3526739392,0.005932797834595105
2021-02-25,333650.1619878757,544822.0036883255,97057.0104807953,66288.61812197138,169423.1728681679,1211240.9671471359,-0.019873263083040382
2021-02-26,336161.3808688794,542014.6847361411,95960.15985662836,65452.615486464114,169872.0505528387,1209460.8915009517,-0.00146962965624986
2021-03-01,336850.96661500196,555153.2996670675,97636.7991568376,67083.83550587512,174485.2393179056,1231210.1402626878,0.017982597795903166
2021-03-02,336464.6361974378,550821.1990098056,97965.85761621747,66451.73433994243,171985.27677462067,1223688.703938024,-0.0061089785396497565
2021-03-03,335191.1977224803,543525.248729106,97307.73415319818,66472.12283433702,167537.8736733482,1210034.1771124697,-0.011158497076594553
2021-03-04,333796.6014404536,536799.1841956999,96163.8564798068,65044.80841590778,164395.665284641,1196200.1158165091,-0.011432785583770144
2021-03-05,334493.936906731,546674.5172414016,96837.64035596192,65534.16946404247,167178.75214680808,1210719.016114945,0.012137517883891391
2021-03-08,333281.1644275907,543952.685679245,96712.2916082796,63760.234115276515,163311.4319957862,1201017.807826178,-0.008012766099848023
2021-03-09,333796.6014404536,551719.0882811252,98216.56820010122,65248.71401688953,168746.42198654448,1217727.393925114,0.013912854572223354
2021-03-10,334221.0145760811,555153.2996670675,98874.67203034181,65085.5936675113,168435.63980869175,1221770.2197496935,0.0033199760839313086
2021-03-11,334554.5282520202,560782.0194455351,99783.51262150441,67063.44701148053,172006.01209434716,1234189.5194248874,0.010165004412808765
2021-03-12,332280.7727008297,561537.2788023487,99720.84479192282,65738.08745924574,171198.01288313622,1230474.9966374834,-0.003009685894217351
2021-03-15,332947.675635161,564886.093356939,99579.81599832598,65819.62904260258,172841.61533451898,1236074.8293675475,0.0045509520675892645
2021-03-16,333129.5740885755,564173.5324158014,99705.17129026786,66105.1010153842,173214.53887553955,1236327.9176855686,0.00020475161536182007
2021-03-17,332220.10670501244,566097.3609261307,100222.27250394988,66186.66738718409,173304.3165656741,1238030.724087951,0.0013773096749041258
2021-03-18,330855.7190033476,557860.8229584355,98984.36690914785,65024.41992151319,169126.22500280142,1221851.5537952457,-0.013068472355259542
2021-03-19,331249.9235586133,558724.7302677496,99047.05437150813,65697.30220764222,169595.84877320062,1224314.8591787138,0.002016043091173092
2021-03-22,331674.41134476895,561274.7944803194,99859.75340248326,65595.34321004058,172012.9131015874,1230417.2155391995,0.004984303110214139
2021-03-23,332401.98027491756,556857.1158743538,97947.04286997195,64555.44736777308,171418.99583885053,1223180.5822258668,-0.005881446733628004
2021-03-24,333402.4466522066,554026.3422251173,97773.9275717345,62822.27661357479,169202.1683804497,1217227.1614430828,-0.004867164235022758
2021-03-25,333250.83142968203,557143.100172773,98277.51488941757,62965.00433715126,168905.25281308903,1220541.7036421127,0.0027230268137463653
2021-03-26,332856.7264084538,566121.358975238,99583.67711146854,64575.83999357484,171795.5234066788,1234933.125895414,0.011791012310646387
2021-03-29,332189.77370710374,565835.4652354947,99205.9948035307,64269.983657805795,171437.06119009719,1232938.2785940322,-0.0016153484423988562
2021-03-30,331977.5422557806,564334.274065483,99300.40883625559,64494.27362177497,170565.44567345336,1230671.9444527475,-0.0018381570112894208
2021-03-31,331856.26003116474,566621.8314974718,99143.04557078787,64800.12995754401,172945.06584711076,1235366.332904079,0.0038144921337417426
2021-04-01,333639.35159606976,572740.7453884612,100732.49570083049,65330.27625728223,175476.8957561228,1247919.7646987664,0.01016170787589532
2021-04-05,332980.39744996815,580961.3450292019,102463.56360783067,65554.5662212514,178700.44128944766,1260660.3135976999,0.010209429531720549
2021-04-06,333223.48445289646,580618.2634856423,101535.0706051984,65860.41842561327,178596.67856279976,1259833.91553215,-0.0006555279456615937
2021-04-07,333344.9906290966,581290.163581311,101755.38310340895,64759.352968754836,179129.34804052935,1260279.2383231006,0.0003534773794071633
2021-04-08,333982.929158534,584049.3958766048,102463.56360783067,65432.2311234767,181059.3046113747,1266987.4243778207,0.0053227775644750785
2021-04-09,333709.509157697,588295.5563504596,102589.4686175759,64902.076560924135,182684.94937153015,1272181.5600581868,0.004099595292286873
2021-04-12,333436.08915686,588510.044574274,102117.33301135577,64433.1081385912,182643.4787320772,1271140.0536131582,-0.0008186775203540275
2021-04-13,334377.9548696085,590254.2952303393,102746.81879452449,64535.05474197132,184587.28038141076,1276501.4040178545,0.004217749562258621
2021-04-14,334347.57210468117,588238.4591053191,102794.02253875716,64942.861812527655,182850.93958936137,1273173.8551506465,-0.002606772586958628
2021-04-15,335805.91993768566,594557.5076699965,103691.03765288822,65473.008112265874,185811.61165344348,1285339.0850262796,0.009555042169942851
2021-04-16,335532.4252863206,596544.8630914533,104918.52478646491,65738.08745924574,185943.12913307938,1288677.029756564,0.0025969370800049685
2021-04-19,334894.4369898645,593613.9315466969,104981.46747494818,65452.615486464114,184428.15887281395,1283370.6103707878,-0.004117726368397023
2021-04-20,335380.5363451931,589267.7942946741,103140.25313523205,64942.861812527655,183397.42184757334,1276128.8674352001,-0.005642752667910478
2021-04-21,335805.91993768566,594843.4919684158,104084.46544933623,65432.2311234767,184753.27059924195,1284919.3790781563,0.00688842002346024
2021-04-22,335866.6854675404,589410.7411645458,103722.52208564899,65391.441740466,183259.10025471463,1277650.4907129158,-0.005657077388353748
2021-04-23,336048.90740657656,595801.3763625039,104745.41603248702,66186.66738718409,185721.75860129538,1288504.1257900468,0.008494995427955176
2021-04-26,335684.33911095746,597045.1997756732,105060.16219620116,66288.61812197138,186551.81735047078,1290630.1365552738,0.001649983669181898
2021-04-27,334864.0791084465,596916.56117659,105091.62045192366,66370.17209954973,185970.776226048,1289213.2090625581,-0.0010978571262076908
2021-04-28,335015.9182825553,596744.9977651413,105422.10555988841,66961.48801387889,185694.08997632287,1289838.5995977868,0.0004850947312922127
2021-04-29,335410.86934310175,600547.8282412406,105453.57035987047,66696.42106112053,185860.10172615797,1293968.7907314913,0.0032020991889933903
2021-04-30,335319.72104831965,596602.0508952696,103879.89189537628,65717.69483344398,184836.29800616336,1286355.656678573,-0.0058835530713337025
2021-05-03,336437.42060558166,597888.6632827908,105217.51891740932,65717.69483344398,183950.85894303521,1289212.156582261,0.0022206144069545353
2021-05-04,335715.59279871243,594200.1631349862,103454.99275468664,64942.861812527655,181239.18297170184,1279552.7934726146,-0.007492454256135428
2021-05-05,336111.38989857706,594385.9895378855,104949.98958644697,65207.93289669318,180630.4301582988,1281285.7320779017,0.0013543314618413849
2021-05-06,336446.346818059,599132.5319752982,105736.85826786212,65819.62904260258,181211.51434672932,1288346.8804505512,0.005510986500410153
2021-05-07,336446.346818059,603493.0227774476,107342.02770937663,66451.73433994243,182761.04347320553,1296494.1751180312,0.006323836220747392
2021-05-10,335776.48274611396,597516.9651976541,106523.70731649856,65146.771544916584,179163.9499707479,1284127.8767759309,-0.009538259854483755
2021-05-11,334619.4244444285,592184.327009966,105296.21363866232,65044.80841590778,178527.52853237235,1275672.302041337,-0.006584682793292718
2021-05-12,334010.5000869038,579603.1912877379,104115.94988209699,63433.98102229853,174155.6381686708,1255319.260447708,-0.015954757002295872
2021-05-13,334436.7546022239,586565.7498031966,104965.72853069757,63332.03028751124,175511.46538833552,1264811.7286119647,0.007561796001497978
