date,BOND_value,SPY_value,VGK_value,SCHE_value,VONG_value,growth_portfolio_value,growth_portfolio_return
2021-01-06,175044.44419979857,456266.1701175279,183039.64325269085,101722.7706344818,335421.06465361547,1251494.0928581147,-0.0006002795211215162
2021-01-07,174577.8151650327,463045.2258749479,183597.87691079132,102570.99824398641,343376.7101571316,1267168.62635189,0.012524656395283662
2021-01-08,174391.21226247,465683.43353724846,184449.90290361506,104854.70830112213,346926.32590951637,1276305.582913972,0.007210529342402294
2021-01-11,173955.66875622747,462544.37160458794,181541.2569447904,103582.35366636007,342768.9262293743,1264392.57720134,-0.009333976025892587
2021-01-12,174064.5386093198,462642.09737388405,182393.2952081038,104626.33729540856,341843.5667480516,1265569.835234768,0.0009310858467974636
2021-01-13,174733.34535784667,463887.96509436646,181835.04927951365,105050.45771041344,343335.2825779696,1268842.10002011,0.0025856058624649236
2021-01-14,174671.14866325064,462263.41972057894,183127.80672113618,106029.17831585968,340338.048902415,1266429.6023232404,-0.001901337996927488
2021-01-15,174842.27930481223,458892.2687885575,179954.7071684446,104919.9448837141,338362.9826062663,1256972.1827517948,-0.007467781512763172
2021-01-19,175137.79051679117,462495.50871993985,181570.63249711582,106844.78432894204,342147.4264139216,1268196.1424767105,0.008929362064595603
2021-01-20,175215.54920381084,468895.8480131853,182716.49990662158,108900.12999061676,349619.67838719534,1285347.70550143,0.013524377223876005
2021-01-21,175137.79051679117,469323.31092939957,183392.21123304433,108867.49517368936,351691.4664534041,1288412.2743063285,0.002384233302616723
2021-01-22,175168.85040776522,467662.0892839739,182070.10278007577,107758.26835179633,351511.8895250201,1284171.2003486312,-0.0032917056459902394
2021-01-25,175479.97488726643,469506.5370441124,180894.88435922397,108476.01618586444,354274.2305492868,1288631.643025754,0.003473401892140071
2021-01-26,175511.07323456442,468773.67139613046,181629.37133127695,107954.01776108763,353873.67064536264,1287741.8043684221,-0.0006905298827231121
2021-01-27,175573.2827479351,457316.58629941806,177310.4902625075,105017.81628323346,345158.39750917756,1260376.5731022716,-0.021250557505642087
2021-01-28,175433.3017287701,461249.56337771856,178838.26439322304,105768.17910347128,346539.6110853225,1267828.9196885056,0.00591279364062669
2021-01-29,175122.22852436753,452015.5648835803,175400.76032862335,103223.4830544523,339951.35561022686,1245713.3924012505,-0.01744362109415254
2021-02-01,175945.07284758825,459539.67290199216,177692.40925420698,106029.17831585968,347368.29186059674,1266574.625180244,0.016746414469207105
2021-02-02,175324.84207646656,466037.5827210559,179572.7759062554,107529.89073583018,352603.02391900803,1281068.115358616,0.011443060590535348
2021-02-03,174981.96549216026,466404.0349504816,179749.04149069762,108051.889160607,351649.9958102305,1280836.926904177,-0.0001804653879581286
2021-02-04,175106.62807561993,471705.1339880583,179895.9437933041,108312.88837299541,355558.74388737755,1290579.3381173555,0.007606285397100621
2021-02-05,175075.452815674,473561.65192859835,181071.16221415586,109063.25119323323,357409.5059140345,1296181.024065696,0.004340442918071119
2021-02-08,175013.16638965547,476981.6657452679,181570.63249711582,109617.86460417973,359108.3811717681,1302291.710407987,0.004714377258142388
2021-02-09,175137.82897311513,476664.0764004902,182628.31189719687,110727.09142607276,359246.552052996,1304403.860749871,0.0016218719085774325
2021-02-10,175418.3293999803,476456.39943801856,181805.71053865732,111151.18540006736,358252.1178970623,1303083.742673786,-0.001012047047550313
2021-02-11,175215.74148543057,477225.9413576387,183245.33347141725,112260.42544246552,359674.7375203634,1307622.1792773155,0.0034828433928715263
2021-02-12,174794.92675125954,479583.35237940814,184361.7517056594,112456.1814620094,361884.6318717826,1313080.8441701191,0.004174497021624868
2021-02-16,173968.89773166506,479168.03726533434,186124.5916074268,112749.80888107263,360006.1366216534,1312017.4721071522,-0.0008098298499198409
2021-02-17,174218.235717359,479278.0660802488,184185.46158023784,112978.16666628107,359274.17761643924,1309934.107660566,-0.0015879090720036793
2021-02-18,174265.0114260525,477238.20559238753,183656.64028593185,111281.68500626157,357589.1043744243,1304030.6466850578,-0.004506685443935288
2021-02-19,173719.4828333232,476395.3887512301,184038.58381861076,111966.79802340228,355862.60355324746,1301982.8569798137,-0.0015703539717029091
2021-02-22,173283.09328795387,472731.0993221897,183480.36243099996,108704.38058132544,347824.10289140744,1286023.0385138765,-0.012258086487374253
2021-02-23,173283.09328795387,473305.11208147864,183568.5013584659,109324.25040562163,347437.3665352078,1286918.3236687277,0.0006961657202391169
2021-02-24,173142.83025574664,478520.7107736386,185066.89993685606,108639.13077822834,349647.30395063857,1295016.8756951082,0.006292980585817842
2021-02-25,171880.34759690956,466990.3119445194,181981.95158212012,106061.79330202939,338846.3761365086,1265760.7805620872,-0.022591284856668503
2021-02-26,173173.97987814323,464584.15447071026,179925.3316161192,104724.20208467536,339744.1531183996,1262151.8211680476,-0.0028512175834970455
2021-03-01,173529.19530217547,475845.7104070915,183069.05561648536,107334.14793679144,348970.4668802761,1288748.5761428198,0.021072548110859124
2021-03-02,173330.2151035629,472132.59690427256,183686.02810874698,106322.79251441779,343970.6059411469,1279442.2385721472,-0.007221220448232146
2021-03-03,172674.2143109102,465878.84626497125,182452.02177177527,106355.41411084007,335075.7774085836,1262436.2738670805,-0.013291701799719613
2021-03-04,171955.7860857178,460113.7244721506,180307.2751487981,104071.71066395691,328791.3815993579,1245239.8779699814,-0.013621595206879777
2021-03-05,172314.980970152,468578.2586684077,181570.63249711582,104854.70830112213,334357.55582307075,1261676.1362598683,0.013199270743466496
2021-03-08,171690.28362519172,466245.3373052664,181335.5912670434,102016.39144329246,326622.89329509484,1247910.496935889,-0.01091059656940685
2021-03-09,171955.7860857178,472902.1000130232,184156.08602791242,104397.96628969499,337492.85271982424,1270904.7911361726,0.018426236702667076
2021-03-10,172174.42310612786,475845.7104070915,185390.06782390474,104136.97368755915,336871.3098403599,1274418.484865043,0.0027647182962693417
2021-03-11,172346.2331427458,480670.40602206695,187094.14435053157,107301.53295062175,344012.03352030885,1291424.349986275,0.013344019506302818
2021-03-12,171174.87915288712,481317.7713246322,186976.6421412299,105180.95070635507,342396.01342089917,1287046.2567460034,-0.003390127528815845
2021-03-15,171518.49922612304,484188.1456080326,186712.21308834237,105311.4437022967,345683.26168259344,1293413.5633073882,0.004947224334798328
2021-03-16,171612.19165003116,483577.41776623606,186947.2297774354,105768.17910347128,346429.13036355533,1294334.1486607294,0.0007117486467260736
2021-03-17,171143.66543661727,485226.4139877823,187916.7702500505,105898.67870966549,346608.68575993355,1296794.2141440492,0.0019006417205829074
2021-03-18,170440.8376601725,478166.4451572228,185595.73350165173,104039.08906753465,338252.50188449904,1276494.6072710806,-0.01565368402446754
2021-03-19,170643.87423183493,478907.0149180357,185713.28479291216,105115.70090325797,339191.68491354625,1279571.559759587,0.002410470417171906
2021-03-22,170862.511252245,481092.82352525165,187237.09584994862,104952.57309038893,344025.8570680334,1288170.8607858676,0.006720453389801984
2021-03-23,171237.34504175076,477306.241046548,183650.75045087913,103288.73285754939,342838.00090398535,1278321.0703007127,-0.0076463385293048525
2021-03-24,171752.74951405535,474879.8631097511,183326.15918702606,100515.65919256427,338404.4101854282,1268878.8411888252,-0.007386430006716793
2021-03-25,171674.67035766947,477551.292876308,184270.39790989386,100744.03019827783,337810.4928694071,1272050.8842115563,0.0024998785697767367
2021-03-26,171471.59532968307,485247.1001812036,186719.44040677164,103321.36106422423,343591.03457519773,1290350.5315570803,0.014385939723524865
2021-03-29,171128.03935032038,485002.00954057416,186011.29817608985,102831.99745637481,342874.08854570857,1287847.4330690678,-0.001939859307061309
2021-03-30,171018.6823837914,483715.23516368266,186188.31226040336,103190.8680682826,341130.9219520414,1285244.0198282015,-0.002021523026731531
2021-03-31,170956.2293137024,485675.9214778489,185893.2560652417,103680.23828638457,345890.1627263395,1292095.807869517,0.005331118399003687
2021-04-01,171874.80424600042,490920.744754711,188873.45124946715,104528.4658958892,350953.82299865835,1307151.2891447262,0.011651985234774287
2021-04-05,171535.34309601158,497967.0133483517,192119.2043716319,104887.32989754439,357400.93617572554,1323909.8268892649,0.01282065655575626
2021-04-06,171660.5184304572,497672.9433904658,190378.31637592558,105376.6935053938,357193.4322358171,1322281.9039380595,-0.0012296328028854608
2021-04-07,171723.1125070673,498248.81907148875,190791.41468193542,103614.98848328747,358258.7712868549,1322637.106030634,0.0002686281128982948
2021-04-08,172051.79870783736,500614.0310780193,192119.2043716319,104691.5804882531,362118.64171083266,1331595.2563565744,0.006772946475715358
2021-04-09,171910.92037444699,504253.44273973687,192355.25178185917,103843.35287874847,365369.93152283854,1337732.89929763,0.0046092406170392675
2021-04-12,171770.06767860588,504437.3286392305,191470.02184392576,103092.99005851065,365286.94717247976,1336057.3553927527,-0.0012525250038756264
2021-04-13,172255.24548028858,505932.2845198966,192650.33251800018,103256.11126112712,369174.59388394136,1343268.5676632538,0.005397382261618011
2021-04-14,172239.64503154097,504204.54104421934,192738.8641011363,103908.60268184557,365701.95505229675,1338793.607911039,-0.003331396163017142
2021-04-15,172990.87650105968,509620.9471749568,194420.73104141853,104756.83690160276,371623.3858397276,1353412.7774587653,0.010919658908841834
2021-04-16,172849.97253012,511324.23980287527,196722.29452267426,105180.95070635507,371886.24856655154,1357963.706128576,0.0033625577840012966
2021-04-19,172521.35042322316,508812.0898445754,196840.29982205335,104724.20208467536,368856.3508381961,1351754.2930127233,-0.00457259136442989
2021-04-20,172771.7651859876,505086.750917877,193387.9975468837,103908.60268184557,366794.96273078944,1341950.0790633834,-0.007252955659189153
2021-04-21,172990.87650105968,509866.03781558626,195158.43288177112,104691.5804882531,369506.574349388,1352213.502036058,0.007648140666929981
2021-04-22,173022.1671299774,505209.3156436265,194479.76436733233,104626.33729540856,366518.2333922293,1343855.8178285742,-0.00618074305196592
2021-04-23,173116.09029182923,510687.0429481081,196397.7032588212,105898.67870966549,371443.50746326236,1357543.0226716865,0.010185024808113896
2021-04-26,172928.25678690025,511753.1387212594,196987.82791963418,106061.79330202939,373103.71123857656,1360834.7279683999,0.0024247521012152884
2021-04-27,172505.67306182766,511642.91585199774,197046.82443407888,106192.2929082236,371941.5858214612,1359329.292077589,-0.001106259165694734
2021-04-28,172583.94449983328,511495.7838458812,197666.50870456267,107138.39191724757,371388.1702083526,1360272.7991758774,0.0006940975257336834
2021-04-29,172787.37845350985,514755.46996081824,197725.55430096615,106714.29133300041,371720.1506737992,1363702.8447220938,0.0025215865143333183
2021-04-30,172740.4745570699,511373.2967418706,194774.85737396305,105148.31588942767,369672.6722421403,1353709.6168044717,-0.00732800987861737
2021-05-03,173316.23340967792,512476.22403013794,197282.94546724428,105148.31588942767,367901.75089299504,1356125.4696894828,0.0017846167708506222
2021-05-04,172944.33153030986,509314.53536058316,193978.13447818637,103908.60268184557,362478.3553997515,1342623.9594506766,-0.009955944741527278
2021-05-05,173148.2782349724,509473.8539797097,196781.29103711896,104332.71648659788,361260.9357917381,1344997.075530137,0.0017675210268341957
2021-05-06,173320.81894174532,513542.31980328925,198256.64563586537,105311.4437022967,362423.06120885344,1352854.28929205,0.005841807320522419
2021-05-07,173320.81894174532,517279.88415386697,201266.33907731317,106322.79251441779,365522.1628038547,1363711.9974911981,0.0080257780051316
2021-05-10,172975.69907187548,512157.58679188485,199731.98796412206,104234.84508707852,358327.8459614659,1347427.9648764268,-0.011940961614130274
2021-05-11,172379.67732580454,507586.63664142805,197430.46129433543,104071.71066395691,357055.0029705196,1338523.4888960444,-0.006608498719409495
2021-05-12,172066.02754769754,496802.8425080791,195217.42939621583,101494.39962876822,348311.264522665,1313891.9636034255,-0.018402011990789835
2021-05-13,172285.57470110766,502770.6734720807,196810.7770238516,101331.27842615175,351022.940737281,1324221.2443604728,0.007861590635442006
2021-05-14,172567.93385029692,510490.97043560457,200440.14246529352,103060.36846208839,357940.485177098,1344499.9003903815,0.015313646504517608
2021-05-17,172442.4380464851,509192.0094457031,200351.6108821574,103223.4830544523,356224.9656788799,1341434.5071076779,-0.002279950546529297
2021-05-18,172316.95506144792,504804.9063838705,200528.63723696058,104528.4658958892,354066.68354536674,1336245.6481235349,-0.003868141870996711
2021-05-19,172207.1366190316,503481.4557353409,198345.1526780221,104234.84508707852,353734.68154791434,1332003.2716673873,-0.0031748477251207774
2021-05-20,172567.93385029692,508897.9006769478,201413.87944538367,104789.45188777246,360154.1260975267,1347823.2919579274,0.011876862937984178
2021-05-21,172740.4745570699,508481.3048041819,201531.90928574215,103484.4822668407,358106.5184738329,1344344.6893876675,-0.002580904033203546
2021-05-24,172881.6220847279,513664.8845290387,202830.212988706,104463.21609279209,363585.1866259688,1357425.1223212334,0.00972996958058725
2021-05-25,173226.66504194983,512525.16453652486,202918.70776037304,105539.8080977577,364027.92772925796,1358238.2731658635,0.0005990391891668168
2021-05-26,173242.35522211998,513542.31980328925,202328.58309956006,106322.79251441779,364470.6688325472,1359906.7194719343,0.0012283899953591249
2021-05-27,173007.09225099042,513811.9001025469,202948.24282906446,106518.55514421423,363308.45728740864,1359594.2476142247,-0.00022977447881933344
2021-05-28,173022.78243116054,514730.94149132055,203449.87271821042,107073.15533465562,364581.30027835496,1362858.0522537022,0.0024005725569997693
2021-06-01,173426.00057699566,514277.5917251776,205013.70981813417,109487.37821849067,362367.72395394376,1364572.4042927418,0.001257909461814144
2021-06-02,173085.63288326366,515086.2938120812,205308.7660132958,109650.49942110713,363197.82584160083,1366329.0179713485,0.0012872997234010253
2021-06-03,172991.35079572166,513174.6644369103,203862.95875373052,108312.88837299541,360320.0947982442,1358661.957157602,-0.005611430858088684
2021-06-04,173305.71842520902,517868.0628805082,205544.82569401275,109356.87200204389,365024.0844456558,1371099.5634474298,0.009154305251799277
2021-06-07,173400.03896907493,517365.6561753699,206489.05214639087,108834.87357726708,366628.8648380371,1372718.4857061398,0.001180747410231442
2021-06-08,173510.1009682096,517475.8790446316,206459.52934818913,108312.88837299541,366850.2999856991,1372608.6977197248,-7.997851530239242e-05
2021-06-09,173840.22287174032,516703.8532293662,206105.42755662402,108084.53058778697,367182.32351515733,1371916.3577606748,-0.0005043971819501669
2021-06-10,174201.737954386,519105.74150753487,206371.01003554268,108997.98816963099,371166.7781247022,1379843.2557917968,0.005777974718561341
2021-06-11,174406.09485983726,519963.53934430325,207049.64173851244,108606.50918180608,372162.89177708846,1382188.6769015475,0.001699773579285857
2021-06-14,174233.14395227557,521127.7101845758,207580.80669634978,108965.37979371386,375151.2757982587,1387058.3164251735,0.0035231366057362212
2021-06-15,173887.37032489863,520171.83728068625,207610.28041259275,108084.53058778697,373159.04849348625,1382913.0670994509,-0.002988518418177377
2021-06-16,173447.1992410079,517267.5811082487,205574.31168074542,106714.29133300041,371554.1819730817,1374557.5653360842,-0.006041957345078508
2021-06-17,173918.73786646427,517096.03706524277,203685.89558745828,107334.14793679144,376147.4325146565,1378182.2509706132,0.0026369835108672746
2021-06-18,174170.3063189471,511870.1444885546,199702.5265183688,106322.79251441779,373435.820896058,1365501.5907363463,-0.009201003876908365
2021-06-21,174185.9836803426,517423.09626216826,205066.07486912908,106714.29133300041,377032.8716572234,1380422.3178018637,0.010926920310265764
2021-06-22,174248.87258876965,520189.3021719425,202745.46071639535,106322.79251441779,380629.9654824003,1384136.3934739255,0.0026905358049962302
2021-06-23,174044.5797771916,519562.3125758429,201492.43512039926,107554.67373611145,380962.03207587014,1383616.0332854153,-0.0003759457456387061
2021-06-24,174154.57768245303,522635.93938259664,203431.6019590573,107937.93501659008,382566.85553226306,1390726.9095729599,0.0051393422137930855
2021-06-25,173903.08614261806,524492.3797013977,203849.28942821236,108692.97789564593,383396.9574199202,1394334.6905877942,0.0025941692721989096
2021-06-28,174170.3063189471,525549.7042180515,202268.13866733157,108889.93698115715,386606.6904607293,1397484.7766462166,0.0022592036759083722
2021-06-29,174185.9836803426,525832.5578346639,202387.44463861812,108758.64414465481,388191.7347888491,1399356.3650871285,0.0013392549759314587
2021-06-30,174421.79785878205,526275.0017464891,200657.1215345376,107937.93501659008,386978.0314327809,1396269.8875891797,-0.002205640803839559
2021-07-01,174714.80018018672,529188.8442036828,201850.4634686662,107347.02470879359,388141.92247437197,1401243.0550357015,0.0035617522734867624
2021-07-02,174642.3192390655,533233.6742077623,202417.28646955188,107215.71204153355,392409.7382802638,1409918.730238177,0.006191413524796907
2021-07-06,174988.91326801994,532262.4321995672,201134.4681245808,105278.88159814755,394737.6064914691,1408402.3016817844,-0.0010755432379684349
2021-07-07,175493.03721863357,534143.4786096049,202387.44463861812,105278.88159814755,395735.3135122846,1413038.1555772887,0.0032915693832427095
2021-07-08,175634.81286624935,529791.2665194153,199791.9661177422,103145.07223849263,392853.1684077386,1401216.2861496382,-0.008366277570771352
2021-07-09,175319.753022931,535446.7087951467,202954.2676395038,105114.73580638306,396067.81074587046,1414903.2760098348,0.00976793518280239
2021-07-12,175146.4688272284,537364.6643420393,203938.77810954454,105114.73580638306,397065.4747026744,1418630.1217878696,0.002633993320409145
2021-07-13,174768.40470651115,535532.7524927359,202655.94749408378,105246.06169414824,396178.7005757479,1414381.8669632268,-0.0029946176662940527
2021-07-14,175288.23165606958,536331.8682948833,202984.13401141696,105771.29253243073,396843.73810693115,1417219.2646017317,0.0020061043659991284
2021-07-15,175776.58851386516,534500.0340673188,200806.25706626824,105869.77207518634,394571.29327865876,1411523.9450012972,-0.004018658045856438
2021-07-16,175745.04150945446,530307.6063266891,199463.8286823678,105147.56232063494,391578.3444722586,1402242.3833114048,-0.006575560919644063
2021-07-19,176123.16972404497,522476.15503303666,195406.54218336675,103407.69757301273,387587.7747730661,1385001.3392865274,-0.012295337974425391
2021-07-20,176422.46247454532,529963.3539145936,196569.9932046028,103801.6289645403,393518.20593892195,1400275.644497204,0.011028368549120149
2021-07-21,175981.4068952038,534254.1672093001,200328.99636965292,104490.9989843347,396344.927660535,1411400.4971190267,0.007944759066217388
2021-07-22,176138.936816863,535372.9681431758,200657.1215345376,104687.97129035105,399448.76629681257,1416305.76408174,0.003475460702136557
2021-07-23,176091.6611759582,540880.8514932266,202387.44463861812,103013.75296098001,404769.5402504064,1427143.2505191895,0.0076519397945653544
2021-07-26,176060.12699032214,542208.6101482661,203163.09910359164,100879.93699107254,404880.51620830706,1427192.2894415595,3.436159779490744e-05
2021-07-27,176201.94109426189,539737.5220898532,202715.64342644098,98746.13424167018,401222.4006786888,1418623.641530915,-0.00600384963822731
2021-07-28,176343.72956065234,539516.1060795933,203759.77620590077,101438.02078461715,401831.97176292754,1422889.604393691,0.003007113893980007
2021-07-29,176280.7124644788,541753.7079473449,205340.91469629187,102061.75099641296,402552.51880506694,1427989.6049095956,0.0035842559395729
2021-07-30,176327.9881053836,539122.7191067635,204386.2583276746,101306.71472760968,399614.99338159966,1420758.673649031,-0.0050637142145179
2021-08-02,177189.01596902622,537991.6151272694,205340.91469629187,102094.57751066482,399227.02970106935,1421843.1530043217,0.0007633100366759571
2021-08-03,176959.4537633585,542368.4333086956,206832.60131681987,102357.20945543748,402109.1748056153,1430626.8726499267,0.006177699436850759
2021-08-04,176943.66103299116,539700.6517638677,206653.5748721967,102586.99505520058,402164.6412525598,1428049.5239768159,-0.0018015519786349632
2021-08-05,176738.43245086377,543118.4533609782,207727.53721210058,102455.68238794053,405157.5039309368,1435197.6093428198,0.005005488427388682
2021-08-06,176138.4881597503,544015.8770954635,206593.91575130858,101634.98648038095,403383.91261307214,1431767.1800999756,-0.0023902138775265813
2021-08-09,175617.52033924812,543573.2779401605,206444.75567859857,101996.09135765664,403661.1156557599,1431292.7609714237,-0.00033135214659596457
2021-08-10,175459.66994822273,544249.5185296028,207011.60322046364,102455.68238794053,401610.32129520754,1430786.7953814373,-0.0003535025144981718
2021-08-11,175585.98615361206,545601.9220867483,208443.59390863442,102948.09993247628,400834.30780612363,1433413.9098875946,0.0018361327590090681
2021-08-12,175601.7532464301,547237.0240170285,208383.86116480813,102094.57751066482,403162.1760173289,1436479.3919562604,0.0021385881966962117
2021-08-13,176028.00314105224,548232.9497381991,209965.06100764772,102028.91787190852,404215.30642107734,1440470.2381798849,0.002778213349924563
2021-08-16,176328.00092415826,549523.7992563837,208831.41500587633,101044.08939308958,405157.5039309368,1440884.8085104446,0.00028780207988443607
2021-08-17,176217.4389928123,545921.5295967378,207160.73875219427,99402.69096771785,401554.854848263,1430257.2531577253,-0.007375714762171581
2021-08-18,176075.35569460492,539946.4410001475,206593.91575130858,99402.69096771785,397287.168234406,1419305.571648185,-0.007657141039041249
2021-08-19,176485.81285885972,540782.4659391497,204177.46367505583,97859.77869535428,398839.066020539,1418144.5871889587,-0.000817994716865722
2021-08-20,176470.0457660417,545085.5046577356,205340.91469629187,97892.60520960616,403106.79569840763,1427895.866028083,0.006876082260732996
2021-08-23,176533.20386873637,549880.3159032281,207130.89692126052,99205.7186617015,408094.98629039247,1440845.121645319,0.009068767495809427
2021-08-24,176312.169737467,550753.2111682157,207280.1060759293,101405.18766011272,408870.9997794763,1444621.674421201,0.002621067815789635
2021-08-25,175964.8322195829,551908.9600498158,207548.5598494362,101602.15335587651,409868.6637362803,1446893.1692109916,0.0015723803885889787
2021-08-26,175854.36001965948,548650.981613135,206325.4374368223,100617.31165655244,407651.6422909408,1439099.73301711,-0.005386324546774568
2021-08-27,176122.7082481576,553556.4038365838,208652.41310223256,101864.78530064916,411365.09507546877,1451561.4055630919,0.008659352969134115
2021-08-30,176501.6184080017,555990.6603798808,208652.41310223256,102324.36972068048,415522.0641154948,1458991.1257262905,0.005118433250377308
2021-08-31,176296.35136955036,555166.9772973662,208085.56556036748,103637.48317277581,414746.0936904225,1457932.4710904823,-0.0007256073166869159
2021-09-01,176699.60797170943,555462.0175269886,209547.37353849265,104852.11708211554,415577.4874984277,1462138.603617734,0.0028849981810925573
2021-09-02,176612.80845930547,557170.976541848,210621.38496035527,104458.1790803354,415688.3773283051,1464551.726370149,0.0016504062928399676
2021-09-03,176375.4944842321,557035.7206617857,209875.56005582583,104819.29056786367,416685.9982210974,1464792.0639908048,0.000164103197127341
2021-09-07,175932.49045114397,555043.9856520528,209070.02694844946,105836.94556093447,416963.02900773875,1462846.4776203195,-0.0013282338280729
2021-09-08,176280.55863918303,554367.8614952189,206892.2358967286,104326.87302332792,415522.0641154948,1457389.5931699532,-0.0037303193013413782
2021-09-09,176517.85979548175,551995.003747405,206265.7537749548,104261.21999482418,414191.7737330702,1453231.611045736,-0.0028530340436789814
2021-09-10,176422.97522553126,547642.8304680849,205669.10121362505,104294.04650907606,411032.5978418829,1445061.5512582,-0.005621994268110275
2021-09-13,176596.97727261417,549044.2521533563,206862.41860677424,104490.9989843347,410312.0507997435,1447306.697816823,0.0015536684625425679
2021-09-14,176850.1224343788,546081.3915680367,206325.4374368223,103506.17050551577,408870.9997794763,1441634.12172423,-0.003919401534691724
2021-09-15,176913.40872481998,550642.639001129,206355.2056448179,103276.37829550011,412085.6851816197,1449273.3168478867,0.005298983291627479
2021-09-16,176533.7166197223,549769.7049252718,206265.7537749548,102324.36972068048,412750.7657768146,1447644.310817444,-0.0011240157474131651
2021-09-17,176280.55863918303,546230.4138187394,202984.13401141696,101799.12566189286,408039.69209949434,1435333.9242307264,-0.00850373706768226
2021-09-20,176612.80845930547,535336.6799802323,200290.2516603813,99041.58609044214,400834.30780612363,1412115.6339964848,-0.01617622898914317
2021-09-21,176802.68014940358,534831.0519729289,201099.7058272801,99862.28199800172,401499.47452934174,1414095.194476956,0.0014018402125248741
2021-09-22,176771.05623234497,540048.2030998672,203020.13562817668,101306.71472760968,404880.51620830706,1426026.6258963055,0.008437502274210473
2021-09-23,176090.72540540883,546609.7627448427,205750.63861763608,101831.9587863973,408981.93267336534,1439265.0182276503,0.009283411747676107
2021-09-24,175584.4479006542,547510.1749162762,203320.16137166406,100584.49175255313,409813.2403533474,1436812.516294495,-0.0017039960688931544
2021-09-27,175442.03131430596,545943.8070358068,203020.13562817668,101142.56232559262,406044.3641858865,1431592.9004897685,-0.0036327744542397067
2021-09-28,174745.89493822784,534942.0122487104,198249.19744862162,100092.07420801738,394515.86989572586,1402545.048739303,-0.02029058103077197
2021-09-29,174999.05291876712,535842.3856092746,197559.01921485062,99205.7186617015,394871.3078450607,1402477.4842496547,-4.817277684521226e-05
2021-09-30,174904.11707371808,529293.1678207869,196868.9146040178,100059.24769376552,391245.8041746611,1392371.2513669494,-0.00720598583307186
2021-10-01,175909.894540695,535583.3618665095,198099.12935967432,100026.41456926108,395576.3642454584,1405195.1645815982,0.009210124959172505
2021-10-04,175538.3515870171,528676.4242942244,197078.94857609557,98614.82818466269,386804.31120997487,1386712.8638519747,-0.013152835417795328
2021-10-05,175030.958848868,534177.2828769031,198039.13893556446,99534.01024523046,391800.9854122455,1398582.3763188114,0.008559459406661807
2021-10-06,174809.00176582392,536397.4198533983,196748.87240334964,99402.69096771785,394243.92066245363,1401601.9056527433,0.0021589928380760792
2021-10-07,174602.8758694711,541034.8918341068,198219.15928985277,101241.05508885336,398407.8660723594,1413505.8481546433,0.00849309811430099
2021-10-08,174127.2095985778,540048.2030998672,198339.20149052094,101733.47263338912,396742.23623158317,1410990.3230539383,-0.0017796354390673397
2021-10-11,173778.3851028345,536138.3961106334,197168.95261799486,101405.18766011272,394188.32502347435,1402679.2465150498,-0.005890243471620704
2021-10-12,174333.30985738133,534818.7101164412,197949.09808219608,101175.39545009706,393799.6723187583,1402076.185824874,-0.0004299348490925947
2021-10-13,174618.73269371167,536742.7589698387,200889.65958471264,102488.50890219239,397241.951022223,1411981.6111726784,0.007064826753317099
2021-10-14,174983.40119492094,545771.0986667172,203110.13967007597,102652.6480837043,403571.1979995331,1430088.4856149515,0.012823732475690575
2021-10-15,174697.99117736524,549927.5875422284,204640.42925117863,103900.10850729591,407124.3665328751,1440290.4830109433,0.007133822486239172
2021-10-18,174476.02127554652,551555.6258942671,203710.2402390095,103768.79584003586,411066.23083494476,1444576.9140838038,0.0029760878957554304
2021-10-19,174000.32936710393,555810.8108108108,204850.4877642358,104884.95020661998,413842.180086878,1453388.7582356483,0.006099948065024563
2021-10-20,173905.18842166048,557993.8834069733,205690.6727345056,104917.76350036671,413064.91774145764,1455572.4258049638,0.0015024662582132642
2021-10-21,173794.20347075112,559449.2910116613,205660.67138720586,104162.733841816,416507.15338091063,1459574.053092345,0.0027491777230996828
2021-10-22,173794.20347075112,558869.6118654314,206650.82628250544,103735.969325784,414619.5285603216,1457670.1395047936,-0.0013044309629357542
2021-10-25,173936.91488891628,561866.7036376134,205900.682165604,104228.38687031974,417784.1305169709,1463716.8180794243,0.0041481803123750716
2021-10-26,174016.1861913445,562372.4480775251,206680.81535931551,103538.99701976763,418339.225626532,1464947.6722744848,0.0008409100584603202
2021-10-27,174412.5683410349,559881.023123516,206020.71209578245,102849.6137794681,418283.71611557587,1461447.6334553773,-0.002389190334473379
2021-10-28,174491.91655611104,565283.1856651622,208301.18260525566,102783.96075096435,423058.48146605684,1473918.72704355,0.00853338381936175
2021-10-29,174476.02127554652,566430.2021011342,206770.88075366328,101470.84729886902,425279.20641639415,1474427.157845607,0.00034495172137272156
2021-11-01,174830.6983110435,567404.5877897554,208601.2451602121,102422.86248394122,425501.2875242302,1478760.6812691824,0.0029391234422915247
2021-11-02,174682.57019146273,569698.6206616994,208091.13636268818,101208.2285746015,426889.32674621424,1480569.882536666,0.0012234577848870831
2021-11-03,174412.44015328842,573176.8507825565,210101.533394015,102028.91787190852,430053.97176687507,1489773.7139686435,0.006216411356557261
2021-11-04,174746.13849494618,575877.8932425102,209441.40558950254,101766.29253738842,434939.67001124506,1496771.3998755924,0.004697146849441669
2021-11-05,175492.90903088707,577876.0320457036,209831.484456848,101733.47263338912,435605.87027074164,1500539.7684375695,0.0025176647297577848
2021-11-08,175254.58237261645,578369.3570073887,210101.533394015,102783.96075096435,435994.479911446,1502503.9134364305,0.0013089589760797438
