date,BOND_value,SPY_value,VGK_value,SCHE_value,VONG_value,conservative_portfolio_value,conservative_portfolio_return
2020-04-24,619451.9234872978,293886.7209903844,17094.374217705154,0.0,39618.158586452526,970051.1772818398,0.0060782188678008
2020-04-27,616455.0312107,298124.0356577019,17319.797837956077,0.0,40027.58249943164,971926.4472057897,0.0019331659688353042
2020-04-28,618038.3685530423,296753.2282018752,17403.858872680663,0.0,39526.65832779931,971722.1139553974,-0.00021023530224928422
2020-04-29,619734.6724780456,304521.7164063895,17931.134903317947,0.0,40642.85956520779,982830.3833529607,0.011431528868214302
2020-04-30,619451.9234872978,301686.42391474027,17602.541005726966,0.0,40674.8740691669,979415.762476932,-0.0034742728082739482
2020-05-01,621524.357677594,293699.7668760441,17235.744983557954,0.0,39574.69264407469,972034.5621812707,-0.007536329900382999
2020-05-04,620925.3820635783,294509.7788297919,17228.098014381176,0.0,39881.19715799055,972544.4560657418,0.0005245635333448462
2020-05-05,620245.5398581701,297230.90699277,17166.964798664576,0.0,40372.94869515148,975016.3603447562,0.002541687697253492
2020-05-06,617694.8133277253,295215.9868008545,17056.162276735373,0.0,40469.02091636987,970435.9833216851,-0.004697743760372908
2020-05-07,618375.0355720996,298778.3750578929,17354.187930402764,0.0,40988.22934959526,975495.8279099906,0.0052139911083946
2020-05-08,617921.4590661086,303721.9979576858,17648.390099481767,0.0,41557.772435049155,980849.6195583253,0.005488277340770731
2020-05-11,615654.1940994727,303784.3605564271,17552.87169951436,0.0,41894.00547164154,978885.4318270556,-0.002002537078165001
2020-05-12,616844.6661606518,297729.40673704946,17331.26174746007,0.0,41033.98127325569,972939.3159184171,-0.006074373685938217
2020-05-13,617184.8485401451,292463.74417944765,17113.476916059462,0.0,40475.88244888526,967237.9520845375,-0.00585993775829452
2020-05-14,619622.0859343506,295963.83667868655,16960.64224070267,0.0,40841.85118548944,973388.4160392293,0.006358790969106076
2020-05-15,619962.0307894902,297324.35062946915,16991.20884856097,0.0,41182.659773314634,975460.2500408349,0.002128476122652101
2020-05-18,618431.8989023962,306380.83036286436,17759.192621410974,0.0,42125.01877321756,984696.940659889,0.009469058958237797
2020-05-19,620132.0507219308,303233.89197986317,17495.560332320852,0.0,41926.027152935916,982787.5301870508,-0.0019390843964220972
2020-05-20,621208.8436273874,308385.2231064392,17904.383599721576,0.0,42607.63715125104,990106.0874847993,0.007446733981611997
2020-05-21,621492.400200938,306256.13858585263,17743.911771579762,0.0,42266.83574076111,987759.2862991315,-0.0023702522541090287
2020-05-22,622002.5075031304,306837.7216208454,17720.985588637068,0.0,42442.95678221399,989004.1714948268,0.001260312317953094
2020-05-26,620812.4154809174,310618.11160971096,18198.58904093116,0.0,42564.17838620846,992193.2945177681,0.003224579951084605
2020-05-27,622852.5596604623,315239.7616926369,18420.195720854867,0.0,42920.99243167939,999433.5095056335,0.007297181938106467
2020-05-28,622002.5075031304,314658.21207811503,18611.239065050857,0.0,43012.49269033261,998284.4513366289,-0.0011497094684898013
2020-05-29,623986.1683913448,316060.2676742543,18630.341763405162,0.0,43392.18449196758,1002068.9623209718,0.003791014654466185
2020-06-01,625707.7582089547,317337.73175479466,19050.635484571045,0.0,43620.91181226101,1005717.0372605815,0.003640542793741597
2020-06-02,624043.0792265121,319965.31601966074,19260.778254990757,0.0,43879.37842123386,1007148.5519223973,0.001423377161547501
2020-06-03,619953.2898932708,324223.48506083386,19795.693074478353,0.0,44231.62050413962,1008204.0885327226,0.0010480446090206375
2020-06-04,621714.2479473748,323371.8646207876,19791.874498085843,0.0,43845.06716998926,1008723.0542362374,0.0005147427087606182
2020-06-05,622736.6477758144,331659.6735229661,20147.208246816153,0.0,44748.54295608243,1019292.0725016791,0.010477621405653448
2020-06-08,624554.2791407319,335668.65953294135,20391.741109682553,0.0,45187.70615774096,1025802.3859410968,0.006387093174814229
2020-06-09,626088.1639126157,333165.70020414516,20028.76366390605,0.0,45215.14511046727,1024497.7728911341,-0.001271797636506533
2020-06-10,629893.9216235988,331306.6530886121,19940.88732491954,0.0,45485.05239185595,1026626.5144289864,0.002077839107297308
2020-06-11,629950.5949344124,312207.15474066144,18771.714165323254,0.0,43001.05201791678,1003930.515858314,-0.022107356718032878
2020-06-12,628303.3635409015,315946.06992511224,19127.05282224944,0.0,43499.6866195989,1006876.1729078621,0.0029341244269576183
2020-06-15,630234.6740615412,318895.6270068454,19310.450833333947,0.0,43874.802870001055,1012315.5547717215,0.005402235160804736
2020-06-16,629893.9216235988,325033.66411693627,19520.596875884243,0.0,44826.309383701955,1019274.4920001213,0.006874276697219184
2020-06-17,629666.5158072835,323683.5105121396,19581.730091600843,0.0,44860.62063494655,1017792.3770459703,-0.001454088143854726
2020-06-18,630234.6740615412,323808.1354482095,19440.35605361746,0.0,44952.10653892924,1018435.2721022974,0.0006316563877133419
2020-06-19,631938.8162902194,323453.54719272355,19337.19395660386,0.0,44819.44785118657,1019549.0052907335,0.0010935728749232876
2020-06-22,631938.8162902194,324022.99565577,19761.862464007587,0.0,45340.949443029815,1021064.6238530269,0.001486557835306046
2020-06-23,631143.6322586123,325514.68495492334,19732.302088658213,0.0,45636.00969586221,1022026.628998056,0.000942158921733105
2020-06-24,630916.3214520384,317211.2352723531,19178.30583966511,0.0,44517.52606583877,1011823.3886298953,-0.009983341019366154
2020-06-25,631995.5846107745,320611.93529106857,19478.389663470367,0.0,45124.50300272792,1017210.4125680412,0.005324075326466282
2020-06-26,633415.7427220653,312996.9138890302,19151.37456888657,0.0,44037.91499128223,1009601.9461712644,-0.00747973703647864
2020-06-29,634324.5108996533,317597.17487056577,19370.666216421498,0.0,44427.6550622912,1015720.0070489318,0.006059874290921252
2020-06-30,633870.0793059885,321665.44879595743,19362.971801351243,0.0,45236.93908900596,1020135.4389923032,0.0043470955703628356
2020-07-01,635768.4689511935,323918.690366021,19509.164051620803,0.0,45894.90694495109,1025091.2303137863,0.004857973884701439
2020-07-02,634154.7759964373,325702.47458103666,19693.83164937223,0.0,46144.78946094444,1025695.8716877907,0.0005898415244653954
2020-07-06,634781.0327076314,330730.4841699088,20043.926717036207,0.0,47087.03362348309,1032642.4772180594,0.006772578229098158
2020-07-07,635578.0219243272,327319.3569642655,19736.150114225988,0.0,46775.24659081061,1029408.7755936295,-0.0031314822852740454
2020-07-08,635521.11108916,329822.8844410674,19990.06417547913,0.0,47343.80997000053,1032677.8696757071,0.0031757006153287914
2020-07-09,636830.5353467154,327945.2221232305,19701.524428377194,0.0,47582.23028157224,1032059.5121798952,-0.0005987903042853349
2020-07-10,636659.8503460843,331293.752786836,19890.041687761684,0.0,47689.980027270285,1035533.6248479523,0.003366194126459998
2020-07-13,636773.5295018066,328425.1066652062,19774.622189577265,0.0,46729.397773124074,1031702.6561297142,-0.0036995116588325327
2020-07-14,638082.953759362,332681.1033757694,20105.482037598253,0.0,47297.9503863111,1038167.4895590409,0.006266178913969744
2020-07-15,638310.6921097727,335737.5391235126,20344.01217690676,0.0,47511.156719089326,1041903.4001292815,0.0035985624745651368
2020-07-16,638595.29379048,334631.8228430428,20278.60883077694,0.0,47171.85537167023,1040677.58083597,-0.0011765191409869313
2020-07-17,638139.9596042709,335601.985693451,20401.717835835734,0.0,47346.09595128312,1041489.7590848408,0.0007804321567284056
2020-07-20,639620.2113770697,338314.15717022185,20567.14530574829,0.0,48485.50510227792,1046987.0189553178,0.005278265890302558
2020-07-21,639620.2113770697,339033.93385247904,20617.158185672306,0.0,48020.119506220864,1047291.4229214418,0.00029074282738261736
2020-07-22,640474.1589338037,340963.6652640131,20744.121760560043,0.0,48352.5306117835,1050534.4765701604,0.003096610530497701
2020-07-23,641157.2789752943,336895.4916000341,20547.91172217059,0.0,47215.421796741815,1045816.1040942408,-0.00449140183511576
2020-07-24,641840.4465216557,334725.7343663349,20397.869810267963,0.0,46979.29464378795,1043943.3453420465,-0.001790715160019718
2020-07-27,640986.3564503094,337166.665301099,20628.69899024504,0.0,47680.80739279887,1046462.5281344523,0.0024131412912837824
2020-07-28,641669.7140161537,335028.32331006695,20524.828476959825,0.0,47210.82830217084,1044433.6941053513,-0.001938754589443148
2020-07-29,643263.5974398041,339148.69974962674,20794.12973228818,0.0,47866.50299949812,1051072.929921217,0.006356780572416065
2020-07-30,643263.5974398041,337938.6113384661,20505.59162125154,0.0,48013.23285303204,1049721.0332525538,-0.0012862063422797165
2020-07-31,643889.9491607398,340609.10748799663,20070.859623880042,0.0,48749.14656997839,1053319.0628425947,0.003427605502856812
2020-08-03,645660.1976474079,342977.0481142661,20467.122818030846,0.0,49418.57663034516,1058522.9452100499,0.004940461585696054
2020-08-04,644711.545900488,344301.8021611617,20536.370917597855,0.0,49496.522491346375,1059046.241470594,0.0004943645888000336
2020-08-05,645110.919348945,346440.2778340775,20667.175973792197,0.0,49778.50563932204,1061996.8787961367,0.002786126998048255
2020-08-06,645168.0677084661,348756.01568476605,20690.25758293767,0.0,50287.45766045067,1064901.7986366206,0.0027353374557719246
2020-08-07,645225.0260485042,349006.3684324462,20586.380525391283,0.0,49785.385115175595,1064603.1601215173,-0.0002804376098206607
2020-08-10,645225.0260485042,350049.588432291,20621.009483370664,0.0,49576.76151096544,1065472.3854751312,0.000816478276764343
2020-08-11,642372.3110546549,347160.0210958637,20701.798387510407,0.0,48827.09601964724,1059061.2265576762,-0.00601719857300298
2020-08-12,641060.2265243371,352000.30789956433,21151.924123218294,0.0,49822.072064393615,1064034.5306115134,0.004695955180988198
2020-08-13,640888.9239603861,351363.9152922588,21051.891819109096,0.0,50069.66859910438,1063374.3996708584,-0.0006204036820831593
2020-08-14,640888.9239603861,351374.3758996575,20836.449833207233,0.0,49977.96737506368,1063077.7170683143,-0.00027900107679468267
2020-08-17,641573.5641577409,352490.5193670551,21021.117430958657,0.0,50493.78810604298,1065578.9890617975,0.0023528590180414977
2020-08-18,641402.4041084022,353252.1050584362,20998.034185747892,0.0,50858.30702092319,1066510.8503735093,0.0008745117173643013
2020-08-19,641630.6175075205,351781.2032921967,20901.854815402345,0.0,50631.345325105474,1064945.020940225,-0.00146817956210743
2020-08-20,641915.9792661598,352876.49238573865,20859.536350548584,0.0,51206.77741414606,1066858.785416593,0.0017970547199501752
2020-08-21,643057.093766622,354128.32296508143,20697.950361942632,0.0,51536.90971576137,1069420.2768094074,0.002400965739635552
2020-08-24,643114.05210666,357716.7123484975,21005.73023688344,0.0,51791.38931499333,1073627.8840070341,0.003934474863502624
2020-08-25,641459.5049630525,358968.5095073693,21024.96382046114,0.0,52119.22486932315,1073572.203160206,-5.186233299026011e-05
2020-08-26,641630.6175075205,362567.45975959685,21213.476171649752,0.0,53235.70243413943,1078647.2558729064,0.004727257931754547
2020-08-27,640090.1295586013,363360.19332987774,20963.411772029678,0.0,53157.749395802944,1077571.4840563117,-0.0009973342172220345
2020-08-28,640888.9239603861,365707.2461618206,21128.839241942234,0.0,53485.599304803305,1081210.6086689522,0.003377153781892739
2020-08-31,641915.9792661598,364382.4586944541,20936.477229120555,0.0,53710.2606646679,1080945.1758544024,-0.0002454959398490164
2020-09-01,644834.5626136065,367814.44027395296,20913.390711779204,0.0,54544.75867017615,1088107.1522695147,0.006625661111306025
2020-09-02,644888.8340781544,373134.5113582165,21228.866637855557,0.0,55152.28780253141,1094404.4998767579,0.005787433336972736
2020-09-03,644946.0299425463,360293.29697473586,20682.55989573683,0.0,52481.44703691788,1078403.3338499367,-0.014620888372281926
2020-09-04,642659.0504545462,357351.62712414045,20771.049759208,0.0,51587.34843935125,1072369.075777246,-0.0055955484217099505
2020-09-08,643516.75089607,347587.7697032003,20463.27315639778,0.0,49624.91425327273,1061192.7080089408,-0.010422127997494313
2020-09-09,642030.2284803313,354451.66602125624,20951.867695326357,0.0,51027.96128330037,1068461.7234802141,0.006849854335045036
2020-09-10,642887.8339121136,348297.11919852963,20663.32794822442,0.0,50067.37902915416,1061915.6600880218,-0.006126624144167203
2020-09-11,643916.8844224592,348474.3813763024,20847.98900171468,0.0,49885.09633150246,1063124.3511319787,0.0011382175528484861
2020-09-14,643688.1959746333,353064.28201185196,20917.242009477563,0.0,50685.93254847976,1068355.6525444426,0.004920686283682363
2020-09-15,643230.9615935938,354848.0662268676,21067.280649249606,0.0,51282.91458665995,1070429.2230563709,0.0019408990882294752
2020-09-16,643345.258312636,353439.7944231368,21048.0487017372,0.0,50626.2386510629,1068459.340088573,-0.0018402739063618778
2020-09-17,642659.0504545462,350331.18932028365,21090.367166590957,0.0,49987.93310508211,1064068.540046503,-0.0041094685378537665
2020-09-18,642830.6855525925,347764.30839461857,20921.090035045338,0.0,49365.69761276446,1060881.7815950208,-0.0029948808103499314
2020-09-21,642316.0652876782,342443.8579211691,20398.382932697754,0.0,49448.35898303619,1054606.6651245812,-0.005915000690279615
2020-09-22,642544.6587257625,345931.417743812,20222.005879855053,0.0,50217.5324716105,1058915.61482104,0.004085835827663642
2020-09-23,641744.2966632427,337908.90053981607,19927.98040582763,0.0,48897.2975358952,1048478.4751447816,-0.009856441372830593
2020-09-24,640772.442017289,338809.64907211834,19939.58338088148,0.0,49002.912024351266,1048524.5864946401,4.397930043542608e-05
2020-09-25,642087.4718495938,344287.0971539558,19997.61461680365,0.0,50086.66094034935,1056458.8445607026,0.0075670691639075915
2020-09-28,642659.0504545462,350005.5068311442,20369.017798836117,0.0,50959.17370210004,1063992.7487866266,0.00713128037567512
2020-09-29,643230.9615935938,348099.40369255235,20349.672962818535,0.0,50826.00183488576,1062506.0400838505,-0.0013972921380071002
2020-09-30,642773.3946784592,350738.6182812994,20283.903138063215,0.0,51179.596845489374,1064975.5129433111,0.0023241965375233598
2020-10-01,644205.4556101669,352990.3893506424,20442.521304228714,0.0,51873.00638298369,1069511.3726480217,0.004259121124930543
2020-10-02,642200.5334419963,349638.91768559575,20434.78762359144,0.0,50855.84878359419,1063130.0875347776,-0.005966542550589815
2020-10-05,641226.7310963415,355839.0834511315,20802.319875142042,0.0,51838.57311703955,1069706.7075396546,0.006186091506569236
2020-10-06,640539.3356164828,350780.49413136527,20516.031353882478,0.0,50959.17370210004,1062795.0348038306,-0.006461278299096596
2020-10-07,641112.0068334625,356886.3807484288,20690.123425583693,0.0,51969.44823696834,1070657.9592444433,0.007398345102415771
2020-10-08,640195.4478570704,360049.36095747276,20883.561969367784,0.0,52189.864203022415,1073318.2349869332,0.0024847111250796416
2020-10-09,639966.3318654076,363264.6107830395,21084.737465919738,0.0,53000.38273140312,1077316.06284577,0.003724736735592149
2020-10-12,640940.1342110625,369108.7148513673,21227.88009048423,0.0,54141.535974867846,1085418.2651277818,0.007520729116959002
2020-10-13,642200.5334419963,366699.8341482178,20891.297286070352,0.0,54104.798784302955,1083896.4636605873,-0.0014020415134762265
2020-10-14,642658.8129301924,364395.7266214103,20833.267686213476,0.0,53647.88244386113,1081535.6896816774,-0.0021780438058973672
2020-10-15,642544.3736965379,363945.419196201,20512.1620594659,0.0,53370.05497300514,1080372.00992521,-0.001075951323261437
2020-10-16,642429.6969385297,363725.47907706024,20663.043272863542,0.0,53202.442662511465,1080020.661950965,-0.0003252101785470307
2020-10-19,641742.2539538002,358195.59427634545,20566.32727310208,0.0,52407.9941877939,1072912.1696910416,-0.006581811358203571
2020-10-20,640310.0296053371,359630.4353544597,20728.816369749446,0.0,52573.31333966972,1073242.5946692158,0.0003079702025090558
2020-10-21,640081.1036331574,358949.660361769,20504.420198502165,0.0,52405.70461784368,1071940.8888112723,-0.0012128719680052358
2020-10-22,639278.8888806781,360918.6274061661,20512.1620594659,0.0,52362.07359675469,1073071.7519430649,0.0010549678098823456
2020-10-23,640367.3679843412,362144.0223930092,20701.729672768128,0.0,52593.98047657147,1075807.10052669,0.0025490826486411766
2020-10-26,640596.5314808746,355451.6065112564,20210.39963267062,0.0,51749.02868224663,1068007.5663070483,-0.007249937480263147
2020-10-27,641971.3699454629,354226.27836535516,19951.189628065913,0.0,52026.84538709971,1068175.6833259836,0.00015741182388495645
2020-10-28,641455.9420977457,342119.07778474456,19181.30638341141,0.0,50017.76928778764,1052774.0955536894,-0.01441859051157035
2020-10-29,640940.1342110625,345596.24384093063,19247.077844232022,0.0,50704.31011543129,1056487.7660116563,0.003527509342841295
2020-10-30,638591.5409056902,341993.4836550179,19185.175677827985,0.0,49650.41173680927,1049420.6119753453,-0.0066892909351805585
2020-11-02,640138.3261002769,345826.71140841197,19459.857951903115,0.0,49737.659424316706,1055162.5548849087,0.00547153624013097
2020-11-03,639509.9525720419,351932.59802547545,20036.30428883882,0.0,50658.38593572445,1062137.2408220805,0.006610058236887095
2020-11-04,643298.8460539061,359797.97217519395,20314.855857330524,0.0,52890.18192571135,1076301.856012142,0.013335955699188329
2020-11-05,643241.2701505482,366815.00109101663,20810.055191844607,0.0,54029.02406722005,1084895.3505006295,0.007984279168975483
2020-11-06,643987.7141847584,366731.34965229774,20879.69267495121,0.0,54123.16917391922,1085721.9256859263,0.0007618939328253305
2020-11-09,640371.0733642603,371339.53128544183,21490.956117374924,0.0,53211.62247431815,1086413.1832413953,0.000636680110362775
2020-11-10,641117.2798741166,370794.8778708184,21804.328063485224,0.0,52428.65773602801,1086145.1435444483,-0.00024671984939217406
2020-11-11,640945.0747176212,373549.42650471895,21993.895676787448,0.0,53445.82251275278,1089934.2194118805,0.0034885538916715753
2020-11-12,642839.5214585534,369925.5780016542,21696.00254440874,0.0,53096.82099672014,1087557.9230013366,-0.0021802200244948056
2020-11-13,643930.2807960127,375047.06464769645,22036.451371108607,0.0,53510.11708207588,1094523.9138968936,0.006405167714040427
2020-11-16,643930.2807960127,379728.5707940445,22268.57958692787,0.0,53790.237711549715,1099717.668888535,0.00474521837823505
2020-11-17,644159.9193412537,377686.31265691447,22264.708656446004,0.0,53746.61027912836,1097857.5509337424,-0.0016914504580729517
2020-11-18,644848.7399672352,373140.8278272209,22140.909231833804,0.0,53220.80946346009,1093351.28648975,-0.0041045984883555375
2020-11-19,646341.2955015602,374711.85732434416,22295.661375713313,0.0,53627.21530695938,1096976.029508577,0.0033152592982850226
2020-11-20,646685.8008242925,372146.00066927186,22284.04858426771,0.0,53257.55024269262,1094373.4003205248,-0.002372548823348586
2020-11-23,646915.4868744042,374376.71684193367,22260.842634160013,0.0,53308.0643283028,1096861.1106788008,0.0022731824051529514
2020-11-24,645824.7275369448,380409.3457867351,22605.15911921116,0.0,53778.75397512228,1102617.9864180132,0.005248500182169602
2020-11-25,645824.7275369448,379822.8833629877,22609.026777562445,0.0,54058.874604596116,1102315.512282091,-0.0002743236004202343
2020-11-27,646513.405648314,380880.67468815466,22713.487910418226,0.0,54508.90429184911,1104616.4725387362,0.002087388076288166
2020-11-30,646972.8252534083,379194.47824823257,22330.480117266616,0.0,54644.383672351774,1103142.1672912594,-0.001334676137943469
2020-12-01,648002.3299103184,383341.85842829774,22895.3169348873,0.0,55172.47046930263,1109411.9757428062,0.005683590599153909
2020-12-02,646397.6362782784,384148.32781212777,22875.970462804424,0.0,55076.03938132088,1108497.9739345314,-0.0008238614944306999
2020-12-03,647720.5994239997,384043.55463578587,22945.61121804161,0.0,55032.41194889953,1109742.1772267267,0.0011224227030195433
2020-12-04,646397.6362782784,387353.05018935393,23150.654372944846,0.0,55374.533989078605,1112275.8748296557,0.0022831407645160784
2020-12-07,647087.8820503826,386557.20851527725,23015.247065082924,0.0,55569.70008966286,1112230.0377204055,-4.121019819591787e-05
2020-12-08,647317.8531297189,387688.2575127062,23096.49079537396,0.0,55762.56944296163,1113865.1708807608,0.0014701393640712546
2020-12-09,646052.5133922263,384211.15829746204,23084.88782032011,0.0,54789.02850999058,1108137.588019999,-0.0051420791407211786
2020-12-10,647375.381528206,384085.4639063226,23061.67368988595,0.0,55050.778749848156,1109573.2978742628,0.001295606132113214
2020-12-11,648123.3457182804,383635.0896401715,22906.923182071732,0.0,54867.09997435897,1109532.4585148825,-3.680636462555231e-05
2020-12-14,649101.2334828203,381917.5113780532,22934.00497085718,0.0,55131.14696150203,1109083.8967932328,-0.0004042799453114476
2020-12-15,648928.6957922296,387080.84045369044,23247.375280902186,0.0,55732.71531691793,1114989.6268437402,0.005324872236972311
2020-12-16,648986.1291809753,387688.2575127062,23359.566822264656,0.0,56008.246040488426,1116042.1995564345,0.0009440201840027473
2020-12-17,649503.8847673596,389856.21004097565,23553.007002114042,0.0,56685.84749705684,1119598.9493075062,0.0031869312401315852
2020-12-18,649216.1952700531,390029.8106719541,23737.704755820934,0.0,56479.00387199294,1119462.7145698213,-0.0001216817305600415
2020-12-21,649503.8847673596,386911.2315637589,23415.696021031945,0.0,56476.70712470746,1116307.519476858,-0.00281849055971084
2020-12-22,650424.1491236709,386259.1313351198,23210.485280688677,0.0,56729.916335597125,1116623.6820750765,0.0002832217759911604
2020-12-23,649446.261359131,386606.16950517864,23519.960119272433,0.0,56416.85173724709,1115989.242720829,-0.0005681765167906416
2020-12-24,650366.7157349252,388110.19095810235,23578.71940424973,0.0,56628.62978030715,1118684.2558775845,0.002414909618828176
2020-12-28,650424.1491236709,391444.41766015306,23739.33193400669,0.0,57137.37007004541,1122745.268787876,0.0036301690034117318
2020-12-29,650826.8004082101,390697.63723739056,23911.6979568244,0.0,57017.66647245994,1122453.802074885,-0.0002596018180559545
2020-12-30,652374.2031661167,391255.0906923773,23880.355854017493,0.0,56920.9913550791,1124430.6410675906,0.0017611762631577488
2020-12-31,651979.7436214908,393242.9403028455,23598.304741865297,0.0,57045.292035903185,1125866.2807021046,0.0012767702889624477
2021-01-04,651576.1422395364,387889.3819067176,23903.86611226958,0.0,56290.23636579935,1119659.626624323,-0.005512780855210453
2021-01-05,650769.0819902399,390560.8472499049,24119.3179145632,0.0,56587.19143514228,1122036.4385898502,0.0021227986693537204
2021-01-06,648694.1167404299,392895.8687123157,24405.285767025445,0.0,55903.51077560259,1121898.7819953738,-0.0001226846025156325
2021-01-07,646964.844435121,398733.3889478718,24479.716921438845,0.0,57229.45169285527,1127407.401997287,0.004910086444800177
2021-01-08,646273.3160315064,401005.17887929734,24593.320387148673,0.0,57821.05431825273,1129692.869616205,0.0020271887650100684
2021-01-11,644659.2430377841,398302.0977706174,24205.500925972054,0.0,57128.15437156239,1124294.9961059361,-0.004778177906091252
2021-01-12,645062.7019051262,398386.25051640015,24319.106027747177,0.0,56973.92779134194,1124741.9862406156,0.00039757371172832734
2021-01-13,647541.2210320199,399459.08105348225,24244.673237268486,0.0,57222.54709632827,1128467.522419099,0.003312347386386527
2021-01-14,647310.7273991053,398060.16698160965,24417.04089615149,0.0,56723.00815040249,1126510.9434272689,-0.0017338372199102725
2021-01-15,647944.9174237158,395157.2314568134,23993.960955792616,0.0,56393.83043437771,1123489.9402706996,-0.0026817344067500137
2021-01-19,649040.0472092849,398260.021397726,24209.41766628211,0.0,57024.57106898693,1128534.05734228,0.00448968601389077
2021-01-20,649328.2117552989,403771.4246780207,24362.199987549542,0.0,58269.94639786589,1135731.782818735,0.006377942632414646
2021-01-21,649040.0472092849,404139.5177447607,24452.294831072577,0.0,58615.24440890068,1136247.104194019,0.0004537351010860391
2021-01-22,649155.1515111299,402709.0213278665,24276.0137040101,0.0,58585.31492083668,1134725.501463843,-0.0013391477298904109
2021-01-25,650308.1422292814,404297.29578798567,24119.3179145632,0.0,59045.70509154781,1137770.4610233782,0.0026834327382323497
